url_id,content_entity_id,raw_url,normalized_url,target_country,language,locale_tag,page_type,template_file,source_file_or_model,discovery_sources,inventory_state,expected_indexability,in_sitemap,sitemap_lastmod,first_published,notes
U000355,,https://www.myglobalhealth.online/brazil/en/tests,https://www.myglobalhealth.online/brazil/en/tests,Brazil,en,en-BR,tests_index,frontend/app/[country]/[lang]/tests/page.tsx,,route,orphan_candidate,unknown,no,,,
U000356,,https://www.myglobalhealth.online/brazil/en/tools/adhd-test,https://www.myglobalhealth.online/brazil/en/tools/adhd-test,Brazil,en,en-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000357,,https://www.myglobalhealth.online/brazil/en/tools/blood-pressure-chart,https://www.myglobalhealth.online/brazil/en/tools/blood-pressure-chart,Brazil,en,en-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000358,,https://www.myglobalhealth.online/brazil/en/tools/bmi-calculator,https://www.myglobalhealth.online/brazil/en/tools/bmi-calculator,Brazil,en,en-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000359,,https://www.myglobalhealth.online/brazil/en/tools/calorie-calculator,https://www.myglobalhealth.online/brazil/en/tools/calorie-calculator,Brazil,en,en-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000360,,https://www.myglobalhealth.online/brazil/en/tools/due-date-calculator,https://www.myglobalhealth.online/brazil/en/tools/due-date-calculator,Brazil,en,en-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000361,,https://www.myglobalhealth.online/brazil/en/tools/osteoporosis-risk-checker,https://www.myglobalhealth.online/brazil/en/tools/osteoporosis-risk-checker,Brazil,en,en-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000362,,https://www.myglobalhealth.online/brazil/en/tools/ovulation-calculator,https://www.myglobalhealth.online/brazil/en/tools/ovulation-calculator,Brazil,en,en-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000363,,https://www.myglobalhealth.online/brazil/en/tools/sore-throat-checker,https://www.myglobalhealth.online/brazil/en/tools/sore-throat-checker,Brazil,en,en-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000364,,https://www.myglobalhealth.online/brazil/es,https://www.myglobalhealth.online/brazil/es,Brazil,es,es-BR,market_home,frontend/app/[country]/[lang]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-09-15T04:54:05.577Z,,
U000365,,https://www.myglobalhealth.online/brazil/es/about,https://www.myglobalhealth.online/brazil/es/about,Brazil,es,es-BR,about,frontend/app/[country]/[lang]/about/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000366,,https://www.myglobalhealth.online/brazil/es/blog,https://www.myglobalhealth.online/brazil/es/blog,Brazil,es,es-BR,blog_index,frontend/app/[country]/[lang]/blog/page/[n]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-09-07T18:25:06.375Z,,
U000367,,https://www.myglobalhealth.online/brazil/es/blog/certificado-medico-online-brasil,https://www.myglobalhealth.online/brazil/es/blog/certificado-medico-online-brasil,Brazil,es,es-BR,blog_post,frontend/app/(global)/blog/[slug]/page.tsx,,sitemap,canonical_candidate,index,yes,2026-08-07T13:39:48.406Z,,
U000368,,https://www.myglobalhealth.online/brazil/es/blog/diabetes-la-enfermedad-silenciosa-3,https://www.myglobalhealth.online/brazil/es/blog/diabetes-la-enfermedad-silenciosa-3,Brazil,es,es-BR,blog_post,frontend/app/(global)/blog/[slug]/page.tsx,,sitemap,canonical_candidate,index,yes,2026-07-20T12:01:50.812Z,,
U000369,,https://www.myglobalhealth.online/brazil/es/blog/el-certificado-de-asistencia-justifica-la-falta-la-diferencia-con-el-certificado,https://www.myglobalhealth.online/brazil/es/blog/el-certificado-de-asistencia-justifica-la-falta-la-diferencia-con-el-certificado,Brazil,es,es-BR,blog_post,frontend/app/(global)/blog/[slug]/page.tsx,,sitemap,canonical_candidate,index,yes,2026-09-07T18:25:06.375Z,,
U000370,,https://www.myglobalhealth.online/brazil/es/blog/medical-review-policy,https://www.myglobalhealth.online/brazil/es/blog/medical-review-policy,Brazil,es,es-BR,blog_post,frontend/app/(global)/blog/[slug]/page.tsx,,sitemap,canonical_candidate,index,yes,,,
U000371,,https://www.myglobalhealth.online/brazil/es/blog/solicitud-analisis-laboratorio-brasil,https://www.myglobalhealth.online/brazil/es/blog/solicitud-analisis-laboratorio-brasil,Brazil,es,es-BR,blog_post,frontend/app/(global)/blog/[slug]/page.tsx,,sitemap,canonical_candidate,index,yes,2026-08-07T13:39:15.727Z,,
U000372,,https://www.myglobalhealth.online/brazil/es/book,https://www.myglobalhealth.online/brazil/es/book,Brazil,es,es-BR,booking,frontend/app/[country]/[lang]/book/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-09-15T02:58:36.235Z,,
U000373,,https://www.myglobalhealth.online/brazil/es/book-a-test,https://www.myglobalhealth.online/brazil/es/book-a-test,Brazil,es,es-BR,booking,frontend/app/[country]/[lang]/book/page.tsx,,route,orphan_candidate,unknown,no,,,
U000374,,https://www.myglobalhealth.online/brazil/es/careers,https://www.myglobalhealth.online/brazil/es/careers,Brazil,es,es-BR,careers,frontend/app/[country]/[lang]/careers/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000375,,https://www.myglobalhealth.online/brazil/es/cart,https://www.myglobalhealth.online/brazil/es/cart,Brazil,es,es-BR,checkout,frontend/app/(global)/cart/page.tsx,,route,noindexed_expected,noindex,no,,,
U000376,,https://www.myglobalhealth.online/brazil/es/checkout,https://www.myglobalhealth.online/brazil/es/checkout,Brazil,es,es-BR,checkout,frontend/app/(global)/cart/page.tsx,,route,noindexed_expected,noindex,no,,,
U000377,,https://www.myglobalhealth.online/brazil/es/checkout/cancelled,https://www.myglobalhealth.online/brazil/es/checkout/cancelled,Brazil,es,es-BR,checkout,frontend/app/(global)/cart/page.tsx,,route,noindexed_expected,noindex,no,,,
U000378,,https://www.myglobalhealth.online/brazil/es/checkout/success,https://www.myglobalhealth.online/brazil/es/checkout/success,Brazil,es,es-BR,checkout,frontend/app/(global)/cart/page.tsx,,route,noindexed_expected,noindex,no,,,
U000379,,https://www.myglobalhealth.online/brazil/es/contact,https://www.myglobalhealth.online/brazil/es/contact,Brazil,es,es-BR,contact,frontend/app/(global)/contact/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000380,,https://www.myglobalhealth.online/brazil/es/doctors,https://www.myglobalhealth.online/brazil/es/doctors,Brazil,es,es-BR,doctors_index,frontend/app/[country]/[lang]/doctors/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-09-15T02:58:36.235Z,,
U000381,doctor:br:dr-renato-sarmento,https://www.myglobalhealth.online/brazil/es/doctors/dr-renato-sarmento,https://www.myglobalhealth.online/brazil/es/doctors/dr-renato-sarmento,Brazil,es,es-BR,doctor,frontend/app/(global)/brazil/dr-renato/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-15T02:58:36.235Z,,
U000382,,https://www.myglobalhealth.online/brazil/es/faq,https://www.myglobalhealth.online/brazil/es/faq,Brazil,es,es-BR,faq,frontend/app/[country]/[lang]/faq/page.tsx,,route,orphan_candidate,unknown,no,,,
U000383,,https://www.myglobalhealth.online/brazil/es/general-consultation,https://www.myglobalhealth.online/brazil/es/general-consultation,Brazil,es,es-BR,consult,frontend/app/[country]/[lang]/consult/[serviceSlug]/page.tsx,,route,orphan_candidate,unknown,no,,,
U000384,,https://www.myglobalhealth.online/brazil/es/gp-consultation-online,https://www.myglobalhealth.online/brazil/es/gp-consultation-online,Brazil,es,es-BR,unknown,,,sitemap,unknown,unknown,yes,2026-09-15T00:05:36.906Z,,
U000385,,https://www.myglobalhealth.online/brazil/es/legal,https://www.myglobalhealth.online/brazil/es/legal,Brazil,es,es-BR,legal,frontend/app/(global)/privacy/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-24T16:26:41.730Z,,
U000386,,https://www.myglobalhealth.online/brazil/es/legal/accessibility-statement,https://www.myglobalhealth.online/brazil/es/legal/accessibility-statement,Brazil,es,es-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U000387,,https://www.myglobalhealth.online/brazil/es/legal/complaints-procedure,https://www.myglobalhealth.online/brazil/es/legal/complaints-procedure,Brazil,es,es-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-18T10:46:37.568Z,,
U000388,,https://www.myglobalhealth.online/brazil/es/legal/cookie-policy,https://www.myglobalhealth.online/brazil/es/legal/cookie-policy,Brazil,es,es-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U000389,,https://www.myglobalhealth.online/brazil/es/legal/data-processing-agreement,https://www.myglobalhealth.online/brazil/es/legal/data-processing-agreement,Brazil,es,es-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U000390,,https://www.myglobalhealth.online/brazil/es/legal/gdpr-notice,https://www.myglobalhealth.online/brazil/es/legal/gdpr-notice,Brazil,es,es-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U000391,,https://www.myglobalhealth.online/brazil/es/legal/medical-disclaimer,https://www.myglobalhealth.online/brazil/es/legal/medical-disclaimer,Brazil,es,es-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U000392,,https://www.myglobalhealth.online/brazil/es/legal/privacy-policy,https://www.myglobalhealth.online/brazil/es/legal/privacy-policy,Brazil,es,es-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-18T10:46:36.429Z,,
U000393,,https://www.myglobalhealth.online/brazil/es/legal/refund-policy,https://www.myglobalhealth.online/brazil/es/legal/refund-policy,Brazil,es,es-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-18T10:46:37.010Z,,
U000394,,https://www.myglobalhealth.online/brazil/es/legal/terms-of-service,https://www.myglobalhealth.online/brazil/es/legal/terms-of-service,Brazil,es,es-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-18T10:46:35.782Z,,
U000395,,https://www.myglobalhealth.online/brazil/es/prescriptions,https://www.myglobalhealth.online/brazil/es/prescriptions,Brazil,es,es-BR,static_other,frontend/app/(global)/access-request/page.tsx,,route,noindexed_expected,noindex,no,,,
U000396,,https://www.myglobalhealth.online/brazil/es/press,https://www.myglobalhealth.online/brazil/es/press,Brazil,es,es-BR,press,frontend/app/[country]/[lang]/press/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000397,,https://www.myglobalhealth.online/brazil/es/pricing,https://www.myglobalhealth.online/brazil/es/pricing,Brazil,es,es-BR,pricing,frontend/app/[country]/[lang]/pricing/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-09-15T04:54:05.577Z,,
U000398,service:br:atestado-medico-online,https://www.myglobalhealth.online/brazil/es/services/atestado-medico-online,https://www.myglobalhealth.online/brazil/es/services/atestado-medico-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T21:55:18.542Z,,
U000399,service:br:consulta-clinica-online,https://www.myglobalhealth.online/brazil/es/services/consulta-clinica-online,https://www.myglobalhealth.online/brazil/es/services/consulta-clinica-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T21:54:21.052Z,,
U000400,service:br:consulta-pele-online,https://www.myglobalhealth.online/brazil/es/services/consulta-pele-online,https://www.myglobalhealth.online/brazil/es/services/consulta-pele-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T21:56:24.252Z,,
U000401,service:br:controle-peso-online,https://www.myglobalhealth.online/brazil/es/services/controle-peso-online,https://www.myglobalhealth.online/brazil/es/services/controle-peso-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T21:56:51.634Z,,
U000402,service:br:doencas-cronicas-online,https://www.myglobalhealth.online/brazil/es/services/doencas-cronicas-online,https://www.myglobalhealth.online/brazil/es/services/doencas-cronicas-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T21:57:24.960Z,,
U000403,service:br:musculoesqueletico-online,https://www.myglobalhealth.online/brazil/es/services/musculoesqueletico-online,https://www.myglobalhealth.online/brazil/es/services/musculoesqueletico-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T21:57:53.221Z,,
U000404,service:br:parar-de-fumar-online,https://www.myglobalhealth.online/brazil/es/services/parar-de-fumar-online,https://www.myglobalhealth.online/brazil/es/services/parar-de-fumar-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T21:58:21.745Z,,
U000405,service:br:pediatria-online,https://www.myglobalhealth.online/brazil/es/services/pediatria-online,https://www.myglobalhealth.online/brazil/es/services/pediatria-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T21:58:49.813Z,,
U000406,service:br:queda-cabelo-online,https://www.myglobalhealth.online/brazil/es/services/queda-cabelo-online,https://www.myglobalhealth.online/brazil/es/services/queda-cabelo-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T21:59:18.540Z,,
U000407,service:br:renovacao-receita-online,https://www.myglobalhealth.online/brazil/es/services/renovacao-receita-online,https://www.myglobalhealth.online/brazil/es/services/renovacao-receita-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T21:54:51.127Z,,
U000408,service:br:saude-da-mulher-online,https://www.myglobalhealth.online/brazil/es/services/saude-da-mulher-online,https://www.myglobalhealth.online/brazil/es/services/saude-da-mulher-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T21:59:45.564Z,,
U000409,service:br:saude-do-homem-online,https://www.myglobalhealth.online/brazil/es/services/saude-do-homem-online,https://www.myglobalhealth.online/brazil/es/services/saude-do-homem-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T22:00:13.791Z,,
U000410,service:br:saude-idoso-online,https://www.myglobalhealth.online/brazil/es/services/saude-idoso-online,https://www.myglobalhealth.online/brazil/es/services/saude-idoso-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T22:00:41.879Z,,
U000411,service:br:saude-mental-online,https://www.myglobalhealth.online/brazil/es/services/saude-mental-online,https://www.myglobalhealth.online/brazil/es/services/saude-mental-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T22:01:09.878Z,,
U000412,service:br:saude-sexual-ist-online,https://www.myglobalhealth.online/brazil/es/services/saude-sexual-ist-online,https://www.myglobalhealth.online/brazil/es/services/saude-sexual-ist-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T22:01:42.141Z,,
U000413,service:br:saude-viagem-online,https://www.myglobalhealth.online/brazil/es/services/saude-viagem-online,https://www.myglobalhealth.online/brazil/es/services/saude-viagem-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T22:02:10.944Z,,
U000414,service:br:segunda-opiniao-medica,https://www.myglobalhealth.online/brazil/es/services/segunda-opiniao-medica,https://www.myglobalhealth.online/brazil/es/services/segunda-opiniao-medica,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-14T22:02:38.726Z,,
U000415,service:br:solicitacao-exames-online,https://www.myglobalhealth.online/brazil/es/services/solicitacao-exames-online,https://www.myglobalhealth.online/brazil/es/services/solicitacao-exames-online,Brazil,es,es-BR,service,frontend/app/[country]/[lang]/services/[serviceSlug]/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-15T00:05:36.906Z,,
U000416,,https://www.myglobalhealth.online/brazil/es/specialist-consultation,https://www.myglobalhealth.online/brazil/es/specialist-consultation,Brazil,es,es-BR,consult,frontend/app/[country]/[lang]/consult/[serviceSlug]/page.tsx,,route,orphan_candidate,unknown,no,,,
U000417,,https://www.myglobalhealth.online/brazil/es/tests,https://www.myglobalhealth.online/brazil/es/tests,Brazil,es,es-BR,tests_index,frontend/app/[country]/[lang]/tests/page.tsx,,route,orphan_candidate,unknown,no,,,
U000418,,https://www.myglobalhealth.online/brazil/es/tools/adhd-test,https://www.myglobalhealth.online/brazil/es/tools/adhd-test,Brazil,es,es-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000419,,https://www.myglobalhealth.online/brazil/es/tools/blood-pressure-chart,https://www.myglobalhealth.online/brazil/es/tools/blood-pressure-chart,Brazil,es,es-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000420,,https://www.myglobalhealth.online/brazil/es/tools/bmi-calculator,https://www.myglobalhealth.online/brazil/es/tools/bmi-calculator,Brazil,es,es-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000421,,https://www.myglobalhealth.online/brazil/es/tools/calorie-calculator,https://www.myglobalhealth.online/brazil/es/tools/calorie-calculator,Brazil,es,es-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000422,,https://www.myglobalhealth.online/brazil/es/tools/due-date-calculator,https://www.myglobalhealth.online/brazil/es/tools/due-date-calculator,Brazil,es,es-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000423,,https://www.myglobalhealth.online/brazil/es/tools/osteoporosis-risk-checker,https://www.myglobalhealth.online/brazil/es/tools/osteoporosis-risk-checker,Brazil,es,es-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000424,,https://www.myglobalhealth.online/brazil/es/tools/ovulation-calculator,https://www.myglobalhealth.online/brazil/es/tools/ovulation-calculator,Brazil,es,es-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000425,,https://www.myglobalhealth.online/brazil/es/tools/sore-throat-checker,https://www.myglobalhealth.online/brazil/es/tools/sore-throat-checker,Brazil,es,es-BR,tool,frontend/app/[country]/[lang]/tools/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000426,,https://www.myglobalhealth.online/brazil/pt/:path*,https://www.myglobalhealth.online/brazil/pt/:path*,Brazil,pt,pt-BR,unknown,,,redirect_target,unknown,unknown,no,,,
U000427,,https://www.myglobalhealth.online/brazil/pt/about,https://www.myglobalhealth.online/brazil/pt/about,Brazil,pt,pt-BR,about,frontend/app/[country]/[lang]/about/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000428,,https://www.myglobalhealth.online/brazil/pt/blog,https://www.myglobalhealth.online/brazil/pt/blog,Brazil,pt,pt-BR,blog_index,frontend/app/[country]/[lang]/blog/page/[n]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-09-07T18:25:06.375Z,,
U000429,,https://www.myglobalhealth.online/brazil/pt/blog/atestado-de-comparecimento-abona-falta-diferenca-atestado-medico,https://www.myglobalhealth.online/brazil/pt/blog/atestado-de-comparecimento-abona-falta-diferenca-atestado-medico,Brazil,pt,pt-BR,blog_post,frontend/app/(global)/blog/[slug]/page.tsx,,sitemap,canonical_candidate,index,yes,2026-09-07T18:25:06.375Z,,
U000430,,https://www.myglobalhealth.online/brazil/pt/blog/atestado-medico-online-validade,https://www.myglobalhealth.online/brazil/pt/blog/atestado-medico-online-validade,Brazil,pt,pt-BR,blog_post,frontend/app/(global)/blog/[slug]/page.tsx,,sitemap,canonical_candidate,index,yes,2026-08-07T13:39:48.406Z,,
U000431,,https://www.myglobalhealth.online/brazil/pt/blog/diabetes-doenca-silenciosa,https://www.myglobalhealth.online/brazil/pt/blog/diabetes-doenca-silenciosa,Brazil,pt,pt-BR,blog_post,frontend/app/(global)/blog/[slug]/page.tsx,,sitemap,canonical_candidate,index,yes,2026-07-20T12:01:50.812Z,,
U000432,,https://www.myglobalhealth.online/brazil/pt/blog/medical-review-policy,https://www.myglobalhealth.online/brazil/pt/blog/medical-review-policy,Brazil,pt,pt-BR,blog_post,frontend/app/(global)/blog/[slug]/page.tsx,,sitemap,canonical_candidate,index,yes,,,
U000433,,https://www.myglobalhealth.online/brazil/pt/blog/solicitacao-de-exames-laboratoriais-online,https://www.myglobalhealth.online/brazil/pt/blog/solicitacao-de-exames-laboratoriais-online,Brazil,pt,pt-BR,blog_post,frontend/app/(global)/blog/[slug]/page.tsx,,sitemap,canonical_candidate,index,yes,2026-08-07T13:39:15.727Z,,
U000434,,https://www.myglobalhealth.online/brazil/pt/book,https://www.myglobalhealth.online/brazil/pt/book,Brazil,pt,pt-BR,booking,frontend/app/[country]/[lang]/book/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-09-15T02:58:36.235Z,,
U000435,,https://www.myglobalhealth.online/brazil/pt/book-a-test,https://www.myglobalhealth.online/brazil/pt/book-a-test,Brazil,pt,pt-BR,booking,frontend/app/[country]/[lang]/book/page.tsx,,route,orphan_candidate,unknown,no,,,
U000436,,https://www.myglobalhealth.online/brazil/pt/careers,https://www.myglobalhealth.online/brazil/pt/careers,Brazil,pt,pt-BR,careers,frontend/app/[country]/[lang]/careers/[slug]/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000437,,https://www.myglobalhealth.online/brazil/pt/cart,https://www.myglobalhealth.online/brazil/pt/cart,Brazil,pt,pt-BR,checkout,frontend/app/(global)/cart/page.tsx,,route,noindexed_expected,noindex,no,,,
U000438,,https://www.myglobalhealth.online/brazil/pt/checkout,https://www.myglobalhealth.online/brazil/pt/checkout,Brazil,pt,pt-BR,checkout,frontend/app/(global)/cart/page.tsx,,route,noindexed_expected,noindex,no,,,
U000439,,https://www.myglobalhealth.online/brazil/pt/checkout/cancelled,https://www.myglobalhealth.online/brazil/pt/checkout/cancelled,Brazil,pt,pt-BR,checkout,frontend/app/(global)/cart/page.tsx,,route,noindexed_expected,noindex,no,,,
U000440,,https://www.myglobalhealth.online/brazil/pt/checkout/success,https://www.myglobalhealth.online/brazil/pt/checkout/success,Brazil,pt,pt-BR,checkout,frontend/app/(global)/cart/page.tsx,,route,noindexed_expected,noindex,no,,,
U000441,,https://www.myglobalhealth.online/brazil/pt/contact,https://www.myglobalhealth.online/brazil/pt/contact,Brazil,pt,pt-BR,contact,frontend/app/(global)/contact/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000442,,https://www.myglobalhealth.online/brazil/pt/doctors,https://www.myglobalhealth.online/brazil/pt/doctors,Brazil,pt,pt-BR,doctors_index,frontend/app/[country]/[lang]/doctors/page.tsx,,redirect_target|route|sitemap,canonical_candidate,index,yes,2026-09-15T02:58:36.235Z,,
U000443,doctor:br:dr-renato-sarmento,https://www.myglobalhealth.online/brazil/pt/doctors/dr-renato-sarmento,https://www.myglobalhealth.online/brazil/pt/doctors/dr-renato-sarmento,Brazil,pt,pt-BR,doctor,frontend/app/(global)/brazil/dr-renato/page.tsx,,cms|sitemap,canonical_candidate,index,yes,2026-09-15T02:58:36.235Z,,
U000444,,https://www.myglobalhealth.online/brazil/pt/faq,https://www.myglobalhealth.online/brazil/pt/faq,Brazil,pt,pt-BR,faq,frontend/app/[country]/[lang]/faq/page.tsx,,route|sitemap,canonical_candidate,index,yes,,,
U000445,,https://www.myglobalhealth.online/brazil/pt/general-consultation,https://www.myglobalhealth.online/brazil/pt/general-consultation,Brazil,pt,pt-BR,consult,frontend/app/[country]/[lang]/consult/[serviceSlug]/page.tsx,,route,orphan_candidate,unknown,no,,,
U000446,,https://www.myglobalhealth.online/brazil/pt/gp-consultation-online,https://www.myglobalhealth.online/brazil/pt/gp-consultation-online,Brazil,pt,pt-BR,unknown,,,redirect_target|sitemap,unknown,unknown,yes,2026-09-15T00:05:36.906Z,,
U000447,,https://www.myglobalhealth.online/brazil/pt/legal,https://www.myglobalhealth.online/brazil/pt/legal,Brazil,pt,pt-BR,legal,frontend/app/(global)/privacy/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-24T16:26:41.730Z,,
U000448,,https://www.myglobalhealth.online/brazil/pt/legal/accessibility-statement,https://www.myglobalhealth.online/brazil/pt/legal/accessibility-statement,Brazil,pt,pt-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U000449,,https://www.myglobalhealth.online/brazil/pt/legal/complaints-procedure,https://www.myglobalhealth.online/brazil/pt/legal/complaints-procedure,Brazil,pt,pt-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-18T10:46:37.568Z,,
U000450,,https://www.myglobalhealth.online/brazil/pt/legal/cookie-policy,https://www.myglobalhealth.online/brazil/pt/legal/cookie-policy,Brazil,pt,pt-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U000451,,https://www.myglobalhealth.online/brazil/pt/legal/data-processing-agreement,https://www.myglobalhealth.online/brazil/pt/legal/data-processing-agreement,Brazil,pt,pt-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U000452,,https://www.myglobalhealth.online/brazil/pt/legal/gdpr-notice,https://www.myglobalhealth.online/brazil/pt/legal/gdpr-notice,Brazil,pt,pt-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route,orphan_candidate,noindex,no,,,
U000453,,https://www.myglobalhealth.online/brazil/pt/legal/medical-disclaimer,https://www.myglobalhealth.online/brazil/pt/legal/medical-disclaimer,Brazil,pt,pt-BR,legal,frontend/app/[country]/[lang]/legal/[type]/page.tsx,,route|sitemap,canonical_candidate,index,yes,2026-07-24T16:26:41.730Z,,
