date,search_type,clicks,impressions,ctr,avg_position,data_state,source_timezone,refresh_id,data_quality,source
2026-08-21,web,29,2007,0.014449427005480818,19.292476332835076,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-08-22,web,12,1759,0.006822057987492893,21.968732234223992,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-08-23,web,31,1755,0.017663817663817662,20.30826210826211,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-08-24,web,32,2224,0.014388489208633094,16.601169064748202,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-08-25,web,32,2397,0.013350020859407593,18.487692949520234,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-08-26,web,31,2293,0.013519406890536415,20.50327082424771,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-08-27,web,34,2210,0.015384615384615385,22.303619909502263,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-08-28,web,18,1944,0.009259259259259259,22.166152263374485,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-08-29,web,15,1524,0.00984251968503937,26.019685039370078,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-08-30,web,27,1750,0.015428571428571429,24.857714285714287,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-08-31,web,53,2588,0.020479134466769706,16.59273570324575,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-01,web,53,2998,0.017678452301534357,14.246497665110073,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-02,web,46,2669,0.017234919445485202,13.392656425627576,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-03,web,43,2983,0.014415018437814281,18.689574254106603,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-04,web,42,2308,0.018197573656845753,12.460138648180243,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-05,web,39,1803,0.021630615640599003,15.672767609539656,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-06,web,37,1947,0.019003595274781716,15.431946584488957,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-07,web,48,2939,0.016332085743450152,15.024838380401498,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-08,web,48,3756,0.012779552715654952,13.677316293929712,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-09,web,57,4436,0.01284941388638413,12.369477006311993,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-10,web,55,4816,0.011420265780730897,12.266611295681063,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-11,web,48,4800,0.01,11.984166666666667,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-12,web,30,4020,0.007462686567164179,13.912189054726369,incomplete,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-13,web,47,4030,0.011662531017369727,12.178660049627792,incomplete,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2026-09-14,web,29,2666,0.010877719429857465,8.623030757689422,incomplete,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-15,image,0,9,0,55.666666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-16,image,0,8,0,39.875,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-17,image,0,14,0,46.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-18,image,0,15,0,43.2,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-19,image,0,24,0,42.416666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-20,image,0,12,0,49.166666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-21,image,0,22,0,54.04545454545455,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-22,image,1,22,0.045454545454545456,47.22727272727273,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-23,image,0,13,0,49,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-24,image,0,11,0,49.63636363636363,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-25,image,0,16,0,34.125,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-26,image,0,14,0,46.285714285714285,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-27,image,0,24,0,41.75,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-28,image,0,17,0,43,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-29,image,0,9,0,17.11111111111111,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-30,image,0,14,0,41.285714285714285,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-05-31,image,0,4,0,24,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-01,image,0,5,0,42.6,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-02,image,0,7,0,57.857142857142854,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-03,image,0,4,0,53.25,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-04,image,0,6,0,50.666666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-05,image,0,7,0,33.57142857142857,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-06,image,0,6,0,54.666666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-07,image,0,2,0,74.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-08,image,0,2,0,88.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-09,image,0,4,0,34.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-10,image,0,9,0,52.666666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-11,image,0,6,0,60.666666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-12,image,0,11,0,33.63636363636363,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-13,image,0,4,0,8.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-14,image,0,7,0,18,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-15,image,0,5,0,44.2,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-16,image,0,7,0,24.142857142857142,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-17,image,0,1,0,15,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-18,image,0,6,0,65.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-19,image,0,0,0,0,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-20,image,0,3,0,21.333333333333332,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-21,image,0,0,0,0,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-22,image,0,1,0,44,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-23,image,0,4,0,38.75,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-24,image,0,8,0,35.375,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-25,image,0,3,0,30,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-26,image,0,3,0,19.333333333333332,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-27,image,0,5,0,45.6,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-28,image,0,2,0,27,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-29,image,0,2,0,24,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-06-30,image,0,3,0,48.333333333333336,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-01,image,0,7,0,62.42857142857143,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-02,image,1,7,0.14285714285714285,28.714285714285715,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-03,image,0,4,0,36,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-04,image,0,8,0,43.375,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-05,image,0,1,0,100,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-06,image,0,5,0,35.4,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-07,image,0,9,0,21.88888888888889,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-08,image,0,2,0,62,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-09,image,0,1,0,26,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-10,image,0,3,0,63,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-11,image,0,2,0,16,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-12,image,0,4,0,25.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-13,image,0,3,0,35.333333333333336,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-14,image,0,6,0,33.333333333333336,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-15,image,0,7,0,59.57142857142857,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-16,image,0,3,0,20.333333333333332,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-17,image,0,3,0,41.666666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-18,image,0,3,0,16.666666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-19,image,0,4,0,39.25,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-20,image,0,2,0,11,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-21,image,0,3,0,52.333333333333336,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-22,image,0,7,0,26.714285714285715,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-23,image,0,1,0,57,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-24,image,0,2,0,20.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-25,image,0,3,0,50.666666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-26,image,0,3,0,28,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-27,image,0,0,0,0,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-28,image,0,2,0,51,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-29,image,0,8,0,43.375,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-30,image,0,2,0,62,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-07-31,image,0,1,0,21,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-01,image,0,1,0,19,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-02,image,0,0,0,0,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-03,image,0,4,0,38.75,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-04,image,0,2,0,49.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-05,image,0,2,0,8,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-06,image,0,2,0,41,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-07,image,0,3,0,41,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-08,image,0,2,0,53.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-09,image,0,0,0,0,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-10,image,0,0,0,0,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-11,image,0,7,0,32.285714285714285,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-12,image,0,1,0,24,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-13,image,0,0,0,0,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-14,image,0,2,0,16,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-15,image,0,1,0,45,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-16,image,0,5,0,11.2,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-17,image,0,0,0,0,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-18,image,0,5,0,67,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-19,image,0,10,0,21.9,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-20,image,0,2,0,39.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-21,image,0,5,0,26.6,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-22,image,0,2,0,52,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-23,image,0,1,0,7,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-24,image,0,3,0,47,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-25,image,0,6,0,30,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-26,image,0,9,0,51.888888888888886,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-27,image,0,3,0,63.666666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-28,image,0,1,0,81,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-29,image,0,5,0,49.4,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-30,image,0,0,0,0,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-08-31,image,0,2,0,23.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-01,image,0,9,0,14.88888888888889,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-02,image,0,1,0,16,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-03,image,0,3,0,36.333333333333336,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-04,image,0,5,0,42.4,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-05,image,0,1,0,4,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-06,image,0,3,0,24.333333333333332,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-07,image,0,4,0,62.25,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-08,image,0,7,0,24.857142857142858,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-09,image,0,3,0,21.333333333333332,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-10,image,0,5,0,29,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-11,image,0,4,0,38,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-12,image,0,4,0,37.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-13,image,0,3,0,40.666666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-14,image,0,0,0,0,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-15,image,0,0,0,0,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-16,image,0,7,0,47.142857142857146,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-17,image,0,7,0,33.285714285714285,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-18,image,0,3,0,22,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-19,image,0,4,0,45.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-20,image,0,5,0,49.4,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-21,image,0,4,0,54,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-22,image,0,5,0,26.4,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-23,image,0,5,0,35.8,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-24,image,0,2,0,33.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-25,image,0,4,0,52.25,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-26,image,0,3,0,34.333333333333336,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-27,image,0,6,0,45.333333333333336,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-28,image,0,17,0,22.705882352941178,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-29,image,0,18,0,16.61111111111111,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-09-30,image,0,25,0,28.44,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-01,image,0,16,0,27,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-02,image,0,15,0,33,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-03,image,1,35,0.02857142857142857,23.62857142857143,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-04,image,0,13,0,18.692307692307693,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-05,image,0,14,0,12.285714285714286,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-06,image,0,17,0,25.529411764705884,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-07,image,0,22,0,24.181818181818183,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-08,image,0,17,0,29.352941176470587,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-09,image,0,13,0,42.30769230769231,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-10,image,0,16,0,21.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-11,image,0,7,0,20.857142857142858,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-12,image,0,10,0,15.7,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-13,image,0,22,0,11.363636363636363,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-14,image,0,16,0,23.25,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-15,image,0,23,0,16.304347826086957,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-16,image,0,11,0,22.272727272727273,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-17,image,1,11,0.09090909090909091,11.545454545454545,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-18,image,0,7,0,15.142857142857142,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-19,image,0,7,0,11.857142857142858,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-20,image,0,16,0,30.1875,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-21,image,0,20,0,25.55,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-22,image,0,6,0,19.166666666666668,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-23,image,0,16,0,26.5625,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-24,image,0,18,0,28,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-25,image,0,11,0,25.727272727272727,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-26,image,0,13,0,14,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-27,image,0,33,0,22.606060606060606,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-28,image,0,22,0,29.181818181818183,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-29,image,0,18,0,14.61111111111111,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-30,image,0,14,0,27.714285714285715,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-10-31,image,0,8,0,37.625,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-01,image,0,5,0,37,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-02,image,0,19,0,39,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-03,image,0,29,0,37.89655172413793,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-04,image,0,4,0,24.25,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-05,image,1,31,0.03225806451612903,27.967741935483872,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-06,image,1,15,0.06666666666666667,22.266666666666666,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-07,image,0,9,0,37.333333333333336,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-08,image,0,10,0,36.8,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-09,image,0,9,0,37.77777777777778,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-10,image,0,21,0,35.333333333333336,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-11,image,0,23,0,30,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-12,image,0,13,0,33.61538461538461,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-13,image,0,16,0,37.625,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-14,image,0,12,0,35.416666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-15,image,0,10,0,31.1,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-16,image,0,12,0,42.25,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-17,image,0,17,0,33.05882352941177,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-18,image,0,14,0,21.5,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-19,image,0,15,0,40.266666666666666,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-20,image,0,10,0,66,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-21,image,0,22,0,69,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-22,image,0,12,0,79.91666666666667,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-23,image,0,24,0,57.208333333333336,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-24,image,0,24,0,49.75,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-25,image,0,32,0,56.1875,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-26,image,1,26,0.038461538461538464,44.69230769230769,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-27,image,0,34,0,49.705882352941174,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-28,image,0,24,0,52.666666666666664,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-29,image,0,24,0,65.83333333333333,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-11-30,image,0,39,0,51.87179487179487,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
2025-12-01,image,0,46,0,37.130434782608695,final,America/Los_Angeles,R2026-09-15-GSC-A,,openseo:get_search_console_performance
