inspected_at,url,verdict,coverage_state,indexing_state,robots_txt_state,page_fetch_state,last_crawl_time,crawled_as,google_canonical,user_canonical,canonical_match,mobile_usability_verdict,rich_results_verdict,rich_results_types,sitemap_listed,referring_urls_count,error,refresh_id
2026-09-15T05:21:21Z,https://www.myglobalhealth.online/ireland/en/tools/due-date-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-29T15:39:20Z,MOBILE,https://www.myglobalhealth.online/ireland/en/tools/due-date-calculator,https://www.myglobalhealth.online/ireland/en/tools/due-date-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,,R2026-09-15-GSC-I
2026-09-15T05:21:21Z,https://www.myglobalhealth.online/czechia/cs/tools/due-date-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-06T19:32:32Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/tools/due-date-calculator,https://www.myglobalhealth.online/czechia/cs/tools/due-date-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:21:21Z,https://www.myglobalhealth.online/portugal/pt/tools/due-date-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-06T19:17:52Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/tools/due-date-calculator,https://www.myglobalhealth.online/portugal/pt/tools/due-date-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:21:21Z,https://www.myglobalhealth.online/spain/es/tools/due-date-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T18:22:03Z,MOBILE,https://www.myglobalhealth.online/spain/es/tools/due-date-calculator,https://www.myglobalhealth.online/spain/es/tools/due-date-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,,R2026-09-15-GSC-I
2026-09-15T05:21:21Z,https://www.myglobalhealth.online/romania/ro/tools/due-date-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-06T19:44:25Z,MOBILE,https://www.myglobalhealth.online/romania/ro/tools/due-date-calculator,https://www.myglobalhealth.online/romania/ro/tools/due-date-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,,R2026-09-15-GSC-I
2026-09-15T05:21:21Z,https://www.myglobalhealth.online/brazil/pt/tools/due-date-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T18:38:23Z,MOBILE,https://www.myglobalhealth.online/brazil/pt/tools/due-date-calculator,https://www.myglobalhealth.online/brazil/pt/tools/due-date-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,4,,R2026-09-15-GSC-I
2026-09-15T05:21:21Z,https://www.myglobalhealth.online/ireland/en/tools/adhd-test,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-06T18:57:40Z,MOBILE,https://www.myglobalhealth.online/ireland/en/tools/adhd-test,https://www.myglobalhealth.online/ireland/en/tools/adhd-test,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:21:21Z,https://www.myglobalhealth.online/czechia/cs/tools/adhd-test,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-06T19:27:59Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/tools/adhd-test,https://www.myglobalhealth.online/czechia/cs/tools/adhd-test,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:21:21Z,https://www.myglobalhealth.online/portugal/pt/tools/adhd-test,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-30T19:56:05Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/tools/adhd-test,https://www.myglobalhealth.online/portugal/pt/tools/adhd-test,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,,R2026-09-15-GSC-I
2026-09-15T05:23:12Z,https://www.myglobalhealth.online/spain/es/tools/adhd-test,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-06T19:26:51Z,MOBILE,https://www.myglobalhealth.online/spain/es/tools/adhd-test,https://www.myglobalhealth.online/spain/es/tools/adhd-test,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:23:12Z,https://www.myglobalhealth.online/romania/ro/tools/adhd-test,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-06T19:12:51Z,MOBILE,https://www.myglobalhealth.online/romania/ro/tools/adhd-test,https://www.myglobalhealth.online/romania/ro/tools/adhd-test,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,1,,R2026-09-15-GSC-I
2026-09-15T05:23:12Z,https://www.myglobalhealth.online/brazil/pt/tools/adhd-test,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-07T06:30:44Z,MOBILE,https://www.myglobalhealth.online/brazil/pt/tools/adhd-test,https://www.myglobalhealth.online/brazil/pt/tools/adhd-test,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,4,,R2026-09-15-GSC-I
2026-09-15T05:23:12Z,https://www.myglobalhealth.online/ireland/en/tools/ovulation-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T08:40:11Z,MOBILE,https://www.myglobalhealth.online/ireland/en/tools/ovulation-calculator,https://www.myglobalhealth.online/ireland/en/tools/ovulation-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,1,,R2026-09-15-GSC-I
2026-09-15T05:23:12Z,https://www.myglobalhealth.online/czechia/cs/tools/ovulation-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-05T21:50:17Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/tools/ovulation-calculator,https://www.myglobalhealth.online/czechia/cs/tools/ovulation-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:23:12Z,https://www.myglobalhealth.online/portugal/pt/tools/ovulation-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-05T21:49:41Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/tools/ovulation-calculator,https://www.myglobalhealth.online/portugal/pt/tools/ovulation-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,,R2026-09-15-GSC-I
2026-09-15T05:23:12Z,https://www.myglobalhealth.online/spain/es/tools/ovulation-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-06T19:30:13Z,MOBILE,https://www.myglobalhealth.online/spain/es/tools/ovulation-calculator,https://www.myglobalhealth.online/spain/es/tools/ovulation-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,,R2026-09-15-GSC-I
2026-09-15T05:23:12Z,https://www.myglobalhealth.online/romania/ro/tools/ovulation-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-06T19:32:30Z,MOBILE,https://www.myglobalhealth.online/romania/ro/tools/ovulation-calculator,https://www.myglobalhealth.online/romania/ro/tools/ovulation-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,,R2026-09-15-GSC-I
2026-09-15T05:23:12Z,https://www.myglobalhealth.online/brazil/pt/tools/ovulation-calculator,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-05T22:25:35Z,MOBILE,https://www.myglobalhealth.online/brazil/pt/tools/ovulation-calculator,https://www.myglobalhealth.online/brazil/pt/tools/ovulation-calculator,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,3,,R2026-09-15-GSC-I
2026-09-15T05:23:12Z,https://www.myglobalhealth.online/ireland/en/tools/osteoporosis-risk-checker,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-30T20:09:39Z,MOBILE,https://www.myglobalhealth.online/ireland/en/tools/osteoporosis-risk-checker,https://www.myglobalhealth.online/ireland/en/tools/osteoporosis-risk-checker,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/czechia/cs/tools/osteoporosis-risk-checker,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T08:40:13Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/tools/osteoporosis-risk-checker,https://www.myglobalhealth.online/czechia/cs/tools/osteoporosis-risk-checker,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/portugal/pt/tools/osteoporosis-risk-checker,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-10T06:27:14Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/tools/osteoporosis-risk-checker,https://www.myglobalhealth.online/portugal/pt/tools/osteoporosis-risk-checker,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/spain/es/tools/osteoporosis-risk-checker,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-10T09:22:40Z,MOBILE,https://www.myglobalhealth.online/spain/es/tools/osteoporosis-risk-checker,https://www.myglobalhealth.online/spain/es/tools/osteoporosis-risk-checker,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/romania/ro/tools/osteoporosis-risk-checker,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T22:55:26Z,MOBILE,https://www.myglobalhealth.online/romania/ro/tools/osteoporosis-risk-checker,https://www.myglobalhealth.online/romania/ro/tools/osteoporosis-risk-checker,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/brazil/pt/tools/osteoporosis-risk-checker,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-06T19:23:56Z,MOBILE,https://www.myglobalhealth.online/brazil/pt/tools/osteoporosis-risk-checker,https://www.myglobalhealth.online/brazil/pt/tools/osteoporosis-risk-checker,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/ireland/en/tools/sore-throat-checker,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/czechia/cs/tools/sore-throat-checker,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T05:52:37Z,MOBILE,https://www.myglobalhealth.online/czechia/cs/tools/sore-throat-checker,https://www.myglobalhealth.online/czechia/cs/tools/sore-throat-checker,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,10,,R2026-09-15-GSC-I
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/portugal/pt/tools/sore-throat-checker,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-10T20:42:36Z,MOBILE,https://www.myglobalhealth.online/portugal/pt/tools/sore-throat-checker,https://www.myglobalhealth.online/portugal/pt/tools/sore-throat-checker,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/spain/es/tools/sore-throat-checker,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-10T23:40:26Z,MOBILE,https://www.myglobalhealth.online/spain/es/tools/sore-throat-checker,https://www.myglobalhealth.online/spain/es/tools/sore-throat-checker,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:25:05Z,https://www.myglobalhealth.online/romania/ro/tools/sore-throat-checker,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/brazil/pt/tools/sore-throat-checker,NEUTRAL,Crawled - currently not indexed,INDEXING_STATE_UNSPECIFIED,ALLOWED,SUCCESSFUL,2026-09-14T04:23:21Z,MOBILE,,,unknown,VERDICT_UNSPECIFIED,,,yes,10,,R2026-09-15-GSC-I
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/en/blog/adult-adhd-assessment-ireland-public-private-routes,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:08:44Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/adult-adhd-assessment-ireland-public-private-routes,https://www.myglobalhealth.online/ireland/en/blog/adult-adhd-assessment-ireland-public-private-routes,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,4,,R2026-09-15-GSC-I
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/cs/blog/vysetreni-adhd-u-dospelych-v-irsku-verejna-cesta-soukroma-cesta-a-co-se-skutecne,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:09:04Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/vysetreni-adhd-u-dospelych-v-irsku-verejna-cesta-soukroma-cesta-a-co-se-skutecne,https://www.myglobalhealth.online/ireland/cs/blog/vysetreni-adhd-u-dospelych-v-irsku-verejna-cesta-soukroma-cesta-a-co-se-skutecne,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/de/blog/adhs-diagnostik-bei-erwachsenen-in-irland-der-offentliche-weg-der-private-weg-un,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:09:13Z,MOBILE,https://www.myglobalhealth.online/ireland/de/blog/adhs-diagnostik-bei-erwachsenen-in-irland-der-offentliche-weg-der-private-weg-un,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/es/blog/evaluacion-del-tdah-en-adultos-en-irlanda-la-via-publica-la-via-privada-y-que-oc,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:09:08Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/evaluacion-del-tdah-en-adultos-en-irlanda-la-via-publica-la-via-privada-y-que-oc,https://www.myglobalhealth.online/ireland/es/blog/evaluacion-del-tdah-en-adultos-en-irlanda-la-via-publica-la-via-privada-y-que-oc,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/pt/blog/avaliacao-de-phda-em-adultos-na-irlanda-a-via-publica-a-via-privada-e-o-que-acon,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:08:54Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/avaliacao-de-phda-em-adultos-na-irlanda-a-via-publica-a-via-privada-e-o-que-acon,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,,R2026-09-15-GSC-I
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/ro/blog/evaluarea-adhd-la-adulti-in-irlanda-calea-publica-calea-privata-si-ce-se-intampl,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T20:08:49Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/evaluarea-adhd-la-adulti-in-irlanda-calea-publica-calea-privata-si-ce-se-intampl,https://www.myglobalhealth.online/ireland/ro/blog/evaluarea-adhd-la-adulti-in-irlanda-calea-publica-calea-privata-si-ce-se-intampl,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,,R2026-09-15-GSC-I
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T15:30:30Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-payment-ireland-rate-tax-timing,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,,R2026-09-15-GSC-I
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/cs/blog/illness-benefit-irsko-vyse-davky-dane-termin,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:27:07Z,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-betrag-zahlung-2026,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-31T04:34:00Z,MOBILE,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-betrag-zahlung-2026,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-betrag-zahlung-2026,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-cuantia-pago-2026,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-29T19:00:37Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-cuantia-pago-2026,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-valor-pagamento-2026,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-30T11:27:32Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-valor-pagamento-2026,https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-valor-pagamento-2026,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/ro/blog/illness-benefit-irlanda-suma-plata-2026,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-29T18:54:40Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/illness-benefit-irlanda-suma-plata-2026,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-ireland-how-to-claim,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T00:48:05Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-ireland-how-to-claim,https://www.myglobalhealth.online/ireland/en/blog/illness-benefit-ireland-how-to-claim,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/cs/blog/illness-benefit-irsko-jak-zazadat,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-12T23:44:24Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/illness-benefit-irsko-jak-zazadat,https://www.myglobalhealth.online/ireland/cs/blog/illness-benefit-irsko-jak-zazadat,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-so-beantragen,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-08T12:01:19Z,MOBILE,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-so-beantragen,https://www.myglobalhealth.online/ireland/de/blog/illness-benefit-irland-so-beantragen,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-como-solicitarlo,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-10T18:45:07Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-como-solicitarlo,https://www.myglobalhealth.online/ireland/es/blog/illness-benefit-irlanda-como-solicitarlo,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,no,1,,R2026-09-15-GSC-I
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-como-requerer,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T11:20:32Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/illness-benefit-irlanda-como-requerer,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/ro/blog/illness-benefit-irlanda-cum-soliciti,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-11T16:44:33Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/illness-benefit-irlanda-cum-soliciti,https://www.myglobalhealth.online/ireland/ro/blog/illness-benefit-irlanda-cum-soliciti,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:29:07Z,https://www.myglobalhealth.online/ireland/en/blog/blood-tests-dublin-what-to-know,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-11T17:29:57Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/blood-tests-dublin-what-to-know,https://www.myglobalhealth.online/ireland/en/blog/blood-tests-dublin-what-to-know,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/cs/blog/krevni-testy-dublin,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-09T14:39:00Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/krevni-testy-dublin,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/de/blog/bluttest-dublin,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-12T11:17:23Z,MOBILE,https://www.myglobalhealth.online/ireland/de/blog/bluttest-dublin,https://www.myglobalhealth.online/ireland/de/blog/bluttest-dublin,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/es/blog/analisis-de-sangre-dublin,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-20T21:00:39Z,MOBILE,https://www.myglobalhealth.online/ireland/es/blog/analisis-de-sangre-dublin,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,3,,R2026-09-15-GSC-I
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/pt/blog/analises-de-sangue-dublin,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-09T14:30:59Z,MOBILE,https://www.myglobalhealth.online/ireland/pt/blog/analises-de-sangue-dublin,https://www.myglobalhealth.online/ireland/pt/blog/analises-de-sangue-dublin,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/ro/blog/analize-de-sange-dublin,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-08-09T11:43:57Z,MOBILE,https://www.myglobalhealth.online/ireland/ro/blog/analize-de-sange-dublin,https://www.myglobalhealth.online/ireland/ro/blog/analize-de-sange-dublin,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,1,,R2026-09-15-GSC-I
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/en/blog/when-to-see-a-gp-online-vs-in-person,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-14T06:42:52Z,MOBILE,https://www.myglobalhealth.online/ireland/en/blog/when-to-see-a-gp-online-vs-in-person,,unknown,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,5,,R2026-09-15-GSC-I
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/cs/blog/online-prakticky-lekar-nebo-osobni-navsteva-pruvodce-telemedicinou-a-akutni-peci,PASS,Submitted and indexed,INDEXING_ALLOWED,ALLOWED,SUCCESSFUL,2026-09-12T04:21:08Z,MOBILE,https://www.myglobalhealth.online/ireland/cs/blog/online-prakticky-lekar-nebo-osobni-navsteva-pruvodce-telemedicinou-a-akutni-peci,https://www.myglobalhealth.online/ireland/cs/blog/online-prakticky-lekar-nebo-osobni-navsteva-pruvodce-telemedicinou-a-akutni-peci,yes,VERDICT_UNSPECIFIED,PASS,Breadcrumbs,yes,2,,R2026-09-15-GSC-I
2026-09-15T05:31:12Z,https://www.myglobalhealth.online/ireland/de/blog/online-arzt-oder-vor-ort-symptomleitfaden-zu-telemedizin-und-notfallversorgung,NEUTRAL,Discovered - currently not indexed,INDEXING_STATE_UNSPECIFIED,ROBOTS_TXT_STATE_UNSPECIFIED,PAGE_FETCH_STATE_UNSPECIFIED,,CRAWLING_USER_AGENT_UNSPECIFIED,,,unknown,VERDICT_UNSPECIFIED,,,yes,4,,R2026-09-15-GSC-I
