observed_at,source_domain,source_url,target_url,anchor,rel_attribute,link_status,first_seen,last_seen,provider,provider_metric_name,provider_metric_value,target_country,relevance,opportunity,evidence,resolved_target_url,resolved_http_status,rel_attributes_raw
2026-09-15,postr.yruz.one,https://postr.yruz.one/if-you-cant-make-it-to-work-how-primary-keyword-certified-sick-leave-ireland-works,https://www.myglobalhealth.online/ireland/medical-consultation,online doctor consultation Ireland,dofollow,live,2026-08-05,,DataForSEO via OpenSEO,domain_rank|spam_score,57|15,ireland,generic,none,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,200,
2026-09-15,postr.yruz.one,https://postr.yruz.one/if-you-cant-make-it-to-work-how-primary-keyword-certified-sick-leave-ireland-works,https://www.myglobalhealth.online/ireland/sick-leave,certified sick leave ireland,dofollow,live,2026-08-05,,DataForSEO via OpenSEO,domain_rank|spam_score,57|15,ireland,generic,none,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,200,
2026-09-15,www.bib.az,https://www.bib.az/search/hashtag/Telehealth,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,nofollow,live,2026-08-02,,DataForSEO via OpenSEO,domain_rank|spam_score,57|5,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,blogsgod.com,https://blogsgod.com/beneficios-da-consulta-online-para-necessidades-medicas-nao-urgentes,https://www.myglobalhealth.online/pt/portugal/medical-consultation,consulta online em Portugal,nofollow,live,2026-05-28,,DataForSEO via OpenSEO,domain_rank|spam_score,57|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-medica,200,nofollow|noopener
2026-09-15,www.bib.az,https://www.bib.az/search/hashtag/telehealth/posts,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,nofollow,live,2026-07-02,,DataForSEO via OpenSEO,domain_rank|spam_score,57|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.bib.az,https://www.bib.az/search/hashtag/telehealth,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,https://www.myglobalhealth.online/post/types-of-cancer-based-on-tissue-type-of-origin,nofollow,live,2026-06-21,,DataForSEO via OpenSEO,domain_rank|spam_score,57|5,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,postr.yruz.one,https://postr.yruz.one/common-health-concerns-treated-through-online-medical-services,https://www.myglobalhealth.online/ireland/medical-consultation,online medical services in Ireland,dofollow,live,2026-05-21,,DataForSEO via OpenSEO,domain_rank|spam_score,56|15,ireland,generic,none,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,200,
2026-09-15,postr.yruz.one,https://postr.yruz.one/common-health-concerns-treated-through-online-medical-services,https://www.myglobalhealth.online/ireland/sick-leave,online sick leave certificate ireland,dofollow,live,2026-05-21,,DataForSEO via OpenSEO,domain_rank|spam_score,56|15,ireland,generic,none,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,200,
2026-09-15,whatson.plus,https://whatson.plus/blogs/113129/The-Future-of-Digital-Healthcare-Medical-Doctors-Online-in-Ireland,https://www.myglobalhealth.online/ireland/sick-leave,online sick leave certificate Ireland,dofollow,live,2026-09-02,,DataForSEO via OpenSEO,domain_rank|spam_score,54|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,200,
2026-09-15,whatson.plus,https://whatson.plus/blogs/113129/The-Future-of-Digital-Healthcare-Medical-Doctors-Online-in-Ireland,https://www.myglobalhealth.online/ireland/medical-consultation,medical doctor online Ireland,dofollow,live,2026-09-02,,DataForSEO via OpenSEO,domain_rank|spam_score,54|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,200,
2026-09-15,whatson.plus,https://whatson.plus/blogs/101274/Como-a-Consulta-M%C3%A9dica-Online-Facilita-o-Acompanhamento-da-Sua,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,consulta médica para viagem online,dofollow,live,2026-06-23,,DataForSEO via OpenSEO,domain_rank|spam_score,54|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,
2026-09-15,whatson.plus,https://whatson.plus/blogs/101274/Como-a-Consulta-M%C3%A9dica-Online-Facilita-o-Acompanhamento-da-Sua,https://www.myglobalhealth.online/pt/portugal/medical-consultation,consulta médica portugal,dofollow,live,2026-06-23,,DataForSEO via OpenSEO,domain_rank|spam_score,54|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-medica,200,
2026-09-15,dailystorypro.com,https://dailystorypro.com/when-you-need-a-prescription-without-the-wait-what-to-expect-online/,https://www.myglobalhealth.online/ireland/sick-leave,online sick leave certificate ireland,dofollow,live,2026-08-29,,DataForSEO via OpenSEO,domain_rank|spam_score,51|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,200,noopener
2026-09-15,dailystorypro.com,https://dailystorypro.com/when-you-need-a-prescription-without-the-wait-what-to-expect-online/,https://www.myglobalhealth.online/ireland/medical-consultation,online doctor consultation Ireland,dofollow,live,2026-08-29,,DataForSEO via OpenSEO,domain_rank|spam_score,51|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,200,noopener
2026-09-15,dailystorypro.com,https://dailystorypro.com/como-a-consulta-medica-online-ajuda-a-poupar-tempo-e-reduzir-o-stress/,https://www.myglobalhealth.online/pt/portugal/medical-certificate-for-driving-license,"Atestado Médico Portugal,",dofollow,live,2026-07-07,,DataForSEO via OpenSEO,domain_rank|spam_score,51|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,200,noopener
2026-09-15,dailystorypro.com,https://dailystorypro.com/como-a-consulta-medica-online-ajuda-a-poupar-tempo-e-reduzir-o-stress/,https://www.myglobalhealth.online/pt/portugal/medical-consultation,consulta online em Portugal,dofollow,live,2026-07-07,,DataForSEO via OpenSEO,domain_rank|spam_score,51|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-medica,200,noopener
2026-09-15,dailystorypro.com,https://dailystorypro.com/what-to-expect-from-an-online-medical-doctor-appointment/,https://www.myglobalhealth.online/ireland/medical-consultation,medical doctor online ireland,dofollow,live,2026-07-07,,DataForSEO via OpenSEO,domain_rank|spam_score,51|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,200,noopener
2026-09-15,dailystorypro.com,https://dailystorypro.com/what-to-expect-from-an-online-medical-doctor-appointment/,https://www.myglobalhealth.online/ireland/sick-leave,certified sick leave ireland,dofollow,live,2026-07-07,,DataForSEO via OpenSEO,domain_rank|spam_score,51|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,200,noopener
2026-09-15,drjack.world,https://drjack.world/report/98354,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2026-01-17,,DataForSEO via OpenSEO,domain_rank|spam_score,50|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,bionicgym.com,https://bionicgym.com/blogs/updates/weight-loss-calculator-free,https://www.myglobalhealth.online/ireland/en/tools/calorie-calculator,Safefood guidance referenced by an Irish calorie calculator,dofollow,live,2026-08-30,,DataForSEO via OpenSEO,domain_rank|spam_score,49|0,ireland,medical,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/tools/calorie-calculator,200,
2026-09-15,bye.fyi,https://bye.fyi/report/3364707,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2025-03-06,,DataForSEO via OpenSEO,domain_rank|spam_score,49|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,facerelation.com,https://facerelation.com/acd8878b6,https://www.myglobalhealth.online/post/hypotyroidism-causes-signs-management-and-preven,https://www.myglobalhealth.onl....ine/post/hypotyroidi,nofollow,live,2026-07-11,,DataForSEO via OpenSEO,domain_rank|spam_score,48|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,facerelation.com,https://facerelation.com/acd8878b6,https://www.myglobalhealth.online/pt/portugal/traveler/'s-consultation,https://www.myglobalhealth.onl....ine/pt/portugal/trav,nofollow,live,2026-07-11,,DataForSEO via OpenSEO,domain_rank|spam_score,48|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,facerelation.com,https://facerelation.com/acd8878b6,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,"www.myglobalhealth.online					 				 						 				Consulta Viajante Online Portugal | Global Health 				Consultas de saúde pré-viagem em Portugal, incluindo vacinas, profilaxia e aconselhamento de saúde específico para o destino. Viaje com segurança e proteção em todas as suas viagens internacionais.",nofollow,live,2026-07-11,,DataForSEO via OpenSEO,domain_rank|spam_score,48|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,ugc|nofollow
2026-09-15,bye.fyi,https://bye.fyi/report/98353,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2026-08-06,,DataForSEO via OpenSEO,domain_rank|spam_score,48|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,tokemonkey.com,https://tokemonkey.com/read-blog/10527_what-employees-should-know-about-certified-sick-leave-documentation.html,https://www.myglobalhealth.online/ireland/weight-loss-consultation,physician supervised weight loss,nofollow,live,2026-05-28,,DataForSEO via OpenSEO,domain_rank|spam_score,48|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/weight-management-consultation,200,nofollow
2026-09-15,tokemonkey.com,https://tokemonkey.com/read-blog/10527_what-employees-should-know-about-certified-sick-leave-documentation.html,https://www.myglobalhealth.online/ireland/sick-leave,certified sick leave ireland,nofollow,live,2026-05-28,,DataForSEO via OpenSEO,domain_rank|spam_score,48|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,200,nofollow
2026-09-15,articlewaves.com,https://articlewaves.com/beneficios-do-atestado-medico-para-trabalho-online-na-rotina-moderna/,https://www.myglobalhealth.online/pt/portugal/medical-certificate-for-driving-license,Atestado Médico para Trabalho Online,dofollow,live,2026-05-26,,DataForSEO via OpenSEO,domain_rank|spam_score,47|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,200,noopener
2026-09-15,articlewaves.com,https://articlewaves.com/beneficios-do-atestado-medico-para-trabalho-online-na-rotina-moderna/,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,consulta médica para viagem online,dofollow,live,2026-05-26,,DataForSEO via OpenSEO,domain_rank|spam_score,47|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,noopener
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/ireland,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,nofollow,live,2026-08-25,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/posts/169961,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,nofollow,live,2026-06-26,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/Global_Health_/posts,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,nofollow,live,2026-08-22,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/Global_Health_/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-08-22,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/Global_Health_/posts,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,nofollow,live,2026-08-22,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/Global_Health_/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-08-22,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/Global_Health_&_Wellness_Market,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,nofollow,live,2026-08-22,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/Global_Health_&_Wellness_Market,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-08-22,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/global_health,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,nofollow,live,2026-08-22,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/global_health,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-08-22,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/Experi%C3%AAncia,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-15,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/Seguran%C3%A7a,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-15,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/posts/185938,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-08-04,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog/hand-foot-and-mouth-disease-signs-and-treatment,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/globalhealth,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-08-01,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/globalhealth,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-08-01,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog/hand-foot-and-mouth-disease-signs-and-treatment,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/globalhealth,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-08-01,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/myglobalhealthonline,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-06-15,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/myglobalhealthonline,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-07-28,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog/hand-foot-and-mouth-disease-signs-and-treatment,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/myglobalhealthonline,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-15,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/posts/133184,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-06-15,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/GlobalHealth/posts,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-06-15,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/GlobalHealth/posts,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-07-28,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog/hand-foot-and-mouth-disease-signs-and-treatment,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/GlobalHealth/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-15,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/GlobalHealth,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-07-28,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/GlobalHealth,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,https://www.myglobalhealth.online/post/hand-foot-and-mouth-disease-signs-and-treatment,nofollow,live,2026-07-28,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog/hand-foot-and-mouth-disease-signs-and-treatment,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/GlobalHealth,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-07-28,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/ADAS/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-07,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/ADAS,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-05-27,,DataForSEO via OpenSEO,domain_rank|spam_score,46|0,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/GlobalHealth/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-07-15,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/GlobalHealth/posts,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-07-15,,DataForSEO via OpenSEO,domain_rank|spam_score,46|15,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
