"domain","url","title","ranking_keyword_count","best_position","estimated_traffic","keyword_search_volume_sum","top_keywords","source","collected_at"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/nutricao-dieta/importancia-coenzima-q10","A importância da coenzima Q10","1","1","1094.4","3600","coenzima q10","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/bem-estar/devo-tomar-comprimidos-para-dormir","Devo tomar comprimidos para dormir?","1","3","1094.4","3600","comprimidos para dormir","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/saude-mulher/copo-menstrual-melhor-que-um-penso-ou-tampao","O copo menstrual é melhor do que um penso ou tampão?","1","1","1094.4","3600","copo menstrual","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/hospitais-clinicas/clinica-lusiadas-faro","Clínica Lusíadas Faro","1","1","1094.4","3600","lusiadas faro","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas/sintomas-tratamentos/teste-papanicolau-que-citologia","Teste de Papanicolau: o que é a citologia?","1","2","1094.4","3600","papa nicolau","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/saude-mental/paralisia-sono-que-porque-acontece","Paralisia do Sono: O Que É e Porque Acontece","1","2","1094.4","3600","paralisia do sono","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/especialidades/acupuntura-medica","Acupuntura: consultas e terapias","1","3","1069.2","6600","acupuntura","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/acidente-vascular-cerebral-o-que-fazer-","Acidente vascular cerebral (AVC)","1","4","1069.2","6600","avc","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/especialidades/clinica-geral","Clínica Geral: consultas","1","6","1069.2","6600","clínico","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/suplementos-alimentares","Suplementos alimentares","1","4","1069.2","6600","suplemento alimentar","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/dicionario-de-saude/litiase-das-vias-biliares-pedra-na-vesicula","Litíase vesicular ou pedra na vesícula","1","4","1069.2","6600","vesícula","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/bem-estar/drenagem-linfatica-factos-mitos","Drenagem linfática: factos e mitos","1","6","1069.2","6600","drenagem linfatica","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas/sintomas-tratamentos/como-superar-luto","Como superar o luto","1","3","1069.2","6600","luto","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/bem-estar-e-desporto/10-exercicios-para-perder-peso-e-barriga/","10 exercícios para perder peso e barriga","4","6","1037.62","11600","exercício para perder barriga | exercícios para perder barriga | exercícios perder barriga | exercicios para perder barriga","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"mediconanet.pt","https://www.mediconanet.pt/","Médico na Net - Serviços de Saúde Online","8","1","1005.05","28960","médico na net | medico | medico online | medicos online | medicos | médicos | consulta online | médico online","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/peixe-aranha-o-que-fazer-quando-sentir-uma-picada/","Peixe-aranha: o que fazer quando sentir uma picada?","22","1","983.18","23620","peixe aranha | peixe aranha picada | peixe aranha picada | picada peixe-aranha | picada de peixe aranha | peixe-aranha portugal | picada de peixe-aranha | picadas de peixe aranha | picadas de peixe-aranha | peixe-aranha portugal | picada de peixe aranha | picadas de peixe aranha | picadas de peixe-aranha | picada peixe-aranha | picada de peixe-aranha","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"hospitaldaluz.pt","https://www.hospitaldaluz.pt/pt/saude-e-bem-estar/receitas-bolos-caneca-saudaveis","9 receitas de bolos de caneca saudáveis","1","6","975.32","14800","bolo de caneca","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/sintomas-tratamentos/ibuprofeno-vs-paracetamol-tudo-que-precisa-saber","Ibuprofeno vs. Paracetamol: tudo o que precisa de saber","1","6","975.32","14800","ibuprofeno","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/nutricao-dieta/vitaminas-que-sao-para-que-servem","Vitaminas: o que são e para que servem?","1","7","975.32","14800","vitamina","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/sintomas-tratamentos/que-tem-saber-sobre-amigdalite","O que tem de saber sobre amigdalite","1","5","963.27","9900","amigdalite","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/doencas/sintomas-tratamentos/conjuntivite-bacteriana-virica-ou-alergica","Conjuntivite: bacteriana, vírica ou alérgica?","1","6","963.27","9900","conjuntivite","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/sintomas-tratamentos/enxaqueca-com-aura-que-sintomas-tratamentos","Enxaqueca com Aura: o que é, sintomas e tratamentos","1","2","881.6","2900","enxaqueca com auras","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/exercicio/exercicios-para-perder-barriga","Exercícios para perder barriga","1","4","881.6","2900","exercícios para perder barriga","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/hospitais-clinicas/hospital-lusiadas-lisboa/informacao-util","Informação útil | Hospital Lusíadas Lisboa","1","1","881.6","2900","hospital lusíadas lisboa edifício 1","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/hospitais-clinicas/hospital-lusiadas-pacos-ferreira","Hospital Lusíadas Paços de Ferreira","1","1","881.6","2900","hospital lusíadas paços de ferreira","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/hospitais-clinicas/hospital-lusiadas-santa-maria-feira","Hospital Lusíadas Santa Maria da Feira","1","1","881.6","2900","hospital lusíadas santa maria da feira","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/hospitais-clinicas/hospital-lusiadas-vilamoura","Hospital Lusíadas Vilamoura","1","1","881.6","2900","hospital lusíadas vilamoura","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/sintomas-tratamentos/sopro-coracao-que","Sopro no coração: o que é","1","3","881.6","2900","sopro no coração","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/antes-engravidar/gravidez-maternidade/teste-gravidez-ou-ovulacao-qual-mais-indicado-para-si","Teste de gravidez ou ovulação: qual o mais indicado para si?","1","1","881.6","2900","testes de ovulação","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/bem-estar/doencas/doencas-sono-quais-sao-como-tratar","Doenças do sono: quais são e como tratar","1","7","848.89","18100","sono","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/nutricao-dieta/vitamina-b12-para-que-serve","Vitamina B12: para que serve?","1","8","848.89","18100","vitamina b12","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"lusiadas.pt","https://www.lusiadas.pt/blog/prevencao-estilo-vida/nutricao-dieta/kombucha-que-quais-seus-beneficios","Kombucha: o que é e quais os seus benefícios","1","9","797.39","12100","kombucha","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/memorium-neuro-ampolas-x30-15281/p","Memorium Neuro Ampolas x30","1","4","797.39","12100","memorium","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/candidiase-vaginal-a-infecao-que-pode-prevenir/","Candidíase vaginal: o que é, as causas e como prevenir","1","6","797.39","12100","vaginal","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/bem-estar-e-desporto/caibras-o-que-sao-como-evitar/","Cãibras: o que são, como evitar e aliviar as dores","3","7","791.64","16200","caibrãs | cãibras | cãibra","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/dieta-e-nutricao/beneficios-dos-mirtilos-na-saude/","Descubra os benefícios dos mirtilos para a sua saúde","2","2","745.6","3200","mirtilos benefícios | benefícios do mirtilo","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/jejum-intermitente-pros-e-contras/","Jejum intermitente: prós e contras","2","4","678.76","6800","jejum | jejum intermitente","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/biogaia-gotas-5ml-1086/p","Biogaia Probiótico em Gotas Flora Intestinal Infantil 5ml","1","4","642.18","6600","biogaia","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"knok.pt","https://knok.pt/","knok","33","1","639.28","50790","knok | knok healthcare | nfk | knok portugal | cogno | kmed | knout | healthcare | medico online | médico online | nook | k-med xxi | kmed xxi | kmed europa | nok","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/glicemia-valores-normais-como-controlar/","Medir a glicemia para controlar a diabetes","1","4","583.2","3600","glicemia","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-mental/mindfulness-o-que-e-e-quais-os-beneficios/","Mindfulness: O que é e quais os benefícios?","1","4","583.2","3600","mindfulness","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"mediconanet.pt","https://www.mediconanet.pt/produto/receitas-medicas-online/","Receitas médicas online: Trate aqui","13","2","554.53","5020","receita medica | receita online | receitas medicas | pedir receita medica online | receita médica online | receitas online | pedir receitas online | pedir receitas medicas online | pedir receitas médicas online | receita medica online | receitas medicas online | como consultar receitas médicas online | pedir receita online","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/vantagens/app-medis/","App Médis: aceda aos seus Serviços de Saúde facilmente","2","1","535.04","1760","app medis | medis app","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/vantagens/medico-online/","Médico Online Médis: Consultas práticas através da App ...","2","2","535.04","1760","medico online | médico online","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/en/","Do you need a doctor? Go to Dr.Online! - DrOnline.pt","2","1","501.36","4800","doctor | doctor","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis-20/saude-a-z/doencas/amigdalite-aguda/","Amigdalite aguda","1","9","464.31","9900","amigdalite","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/gestacare-gestacao-caps-30-426/p","Gestacare Gestação com Ácido Fólico e Ómega 3 30 cápsulas","1","6","434.94","6600","gestacare","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/virose-sintomas/","Virose: sintomas e os vários tipos de infeção","28","1","433.07","9370","virose | o que virose | o que é virose | o'que e virose | o'que é virose | sintomas virose | virose intestinal | viroses | virose em portugal hoje | virose em portugal hoje | nova virose em portugal sintomas | viroses atuais | viroses gastrointestinais | viroses | sintomas virose gastrointestinal","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/fisiogen-ferro-forte-caps-30-410/p","Fisiogen Ferro Forte 30 cápsulas - Marketplace Médis - Medis","1","4","428.12","4400","fisiogen ferro forte","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"teleconsultaportugal.com","https://teleconsultaportugal.com/consultas-online/","Consultas Online","11","1","407.22","4700","consultas online | medico online consulta | medico online | médico online | consulta online portugal | consulta médica | medicos online | consulta médica online | consulta médico | consulta médico online | medicina online","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"mediconanet.pt","https://www.mediconanet.pt/atestado-medico-carta-de-conducao/","Atestado Médico para a Carta de Condução: Guia para 2026","9","5","390.95","8090","atestado medico para carta de condução | atestado médico para carta de condução | atestado médico carta de condução | atestado medico carta condução | atestado para carta de condução | atestado médico para renovar carta de condução | exame médico para carta de condução | onde obter atestado médico para carta de condução | atestado carta de condução","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/magnesium-citrate--citrato-de-magnesio--7523/p","Citrato de Magnésio Now Função Nervosa e Muscular","1","4","388.8","2400","magnésio citrato","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"mediconanet.pt","https://www.mediconanet.pt/glp-1-vs-gip-glp-1-diferencas-eficacia/","GLP-1 vs GIP/GLP-1: Diferenças e Qual é Mais Eficaz","3","8","376.48","14800","glp 1 | glp-1 | glp","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/produto/atestado-de-conducao-apoio-imtonline/","Atestado Médico Carta de Condução","67","1","368.71","61600","atestado médico carta de condução | atestado medico para carta de condução | atestado medico para carta de condução | a minha carta de condução | atestado médico online para carta de condução | atestado médico online para carta de condução | atestado médico para carta de condução | imt carta de condução | renovar carta de condução online | exame médico para carta de condução | atestado médico imt | atestado médico carta de condução | tirar a carta de condução online | atestado medico carta condução | consulta carta de condução","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/simulador-baixa-medica/","Simulador Baixa Médica","10","1","359.51","2690","simulador baixa médica | calculadora baixa medica | calculadora baixa médica | calcular baixa médica | simulador de baixa médica | calcular baixa médica | calculo baixa medica | simulador baixa médica 2025 | cálculo baixa médica segurança social | cálculo subsídio natal baixa médica","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/o-que-fazer-em-caso-de-hipoglicemia/","O que fazer em caso de hipoglicémia","1","7","355.86","5400","hipoglicemia","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medicinaonline.multicare.pt","https://medicinaonline.multicare.pt/agendar-consulta","Agendar Consulta | Medicina Online Multicare","19","4","342.86","8160","médico online | consulta online | consultas online | marcar consultas | consulta médico | consulta médica | marcação consulta online | marcação consultas online | consulta médica online | medico online consulta | consulta online portugal | marcação de consulta online | marcação online de consultas | marcação de consulta | marcação de consultas online","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/sindrome-de-asperger-os-primeiros-sinais-de-alerta/","Síndrome de Asperger: os primeiros sinais de alerta","1","4","307.8","1900","asperger","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/dieta-e-nutricao/calcio-o-equilibrio-do-que-nos-sustenta/","Cálcio: uma questão de equilíbrio com a vitamina D","1","2","307.8","1900","cálcio a","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/seguros-de-saude/medis-light/","Seguro Médis Light: Soluções de Saúde acessíveis para si","1","1","304","1000","medis light","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"teleconsultaportugal.com","https://teleconsultaportugal.com/","Teleconsulta Portugal - Vive. Nós cuidamos.","4","1","295.96","1450","teleconsulta | teleconsulta portugal | telemedicina portugal | consultas online portugal","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/bem-estar-e-desporto/por-que-tem-dores-musculares/","Por que tem dores musculares?","1","5","282.17","2900","dores","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-mental/sorriso-o-lado-mais-saudavel-da-vida/","Sorriso: o lado mais saudável da vida","1","7","282.17","2900","sorriso","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/bem-estar-e-desporto/stress-como-assumir-o-controlo-da-sua-vida/","Stress: o que é, como o reconhecer e como gerir?","1","5","282.17","2900","stress","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"teleconsultaportugal.com","https://teleconsultaportugal.com/gripes-e-constipacoes/sintomas-e-tratamentos-gripe-sazonal-vs-gripe-a-vs-covid-19/","Sintomas e tratamentos: Gripe Sazonal vs Gripe A vs Covid ...","5","15","279.87","45200","gripe a | sintomas gripe a | gripe a sintomas | gripe a: sintomas | sintomas de gripe a","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/sintomas-gripe-a/","Sintomas da Gripe A: quais os mais comuns?","1","8","273.78","8100","gripe a: sintomas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-mental/autismo-nivel-1/","Autismo Nível 1: Sintomas, Diagnóstico e Suporte no TEA ...","1","2","267.52","880","autista nivel 1","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/sos-diarreia-o-que-fazer-quando-aparece/","SOS diarreia: por que acontece e o que fazer para a travar?","1","5","259.2","1600","como parar a diarreia rapidamente","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/magnesium-inositol-relax-powder--magnesio---inositol--7493/p","Magnésio + Inositol em Pó Now Sistema Nervoso 453g","1","2","259.2","1600","magnésio inositol","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/structomax-po-saq-28-6305/p","Structomax Ossos e Articulações 28 Saquetas","1","7","253.26","5400","structomax","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/media/6675/guia-de-sau-de-sau-de-mental.pdf","SAÚDE MENTAL","1","6","237.24","3600","saude mental definição","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/gestacare-preconceptivo-caps-30-744/p","Gestacare Preconceptivo Saúde Reprodutiva e Fertilidade","1","5","233.52","2400","gestacare preconceptivo","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/zumub","Zumub | Médis - Marketplace Médis - Produtos de saúde e ...","1","24","217.2","90500","zumub","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/inocare-caps-60-1119/p","Inocare Saúde Hormonal Feminina 60 cápsulas","1","3","210.6","1300","inocare","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/e-o-fim-da-picada-6-medidas-para-as-picadas-de-insetos/","6 medidas para as picadas de insetos","1","4","210.6","1300","picadas de melgas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/bem-estar-e-desporto/5-tecnicas-infaliveis-para-relaxar/","5 técnicas infalíveis para relaxar","1","3","210.6","1300","relaxar","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/bem-estar-e-desporto/8-potenciais-consequencias-do-sedentarismo/","As consequências do sedentarismo","1","4","210.6","1300","sedentarismo","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/produto/atestado-de-conducao-e-exame-psicotecnico-presencial-apoio-imtonline-n/","Exame psicotécnico e atestado médico","13","1","210.02","4410","exame psicotecnico | exame psicotécnico | exame psicotecnico | onde fazer testes psicotecnicos para carta de condução | psicotécnico | teste psicotecnico | teste psicotécnico | testes psicotécnicos para carta de condução grátis | exame psicotécnico | onde fazer testes psicotécnicos para carta de condução | onde fazer testes psicotécnicos para carta de condução | testes psicotécnicos online função pública | exames psicotécnicos","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/pe-de-atleta-o-que-e-e-como-prevenir/","Pé de atleta: o que é e como prevenir?","1","14","195.03","9900","pe de atleta","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://marketplace.medis.pt/magnesium-malate--malato-de-magnesio--7490/p","Malato de Magnésio Now Fadiga Muscular 180 comprimidos","1","4","184.87","1900","magnésio malate","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis-20/covid-19/prevencao-da-covid-19/covid-19-a-importancia-de-prevenir-esclarecer-e-apoiar/","COVID-19: A importância de prevenir, esclarecer e apoiar","1","7","182.52","5400","covid 19","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/saude-e-medicina/doenca-cronica-o-que-e/","Doença Crónica: O Que É, Como Prevenir e Viver Melhor","1","8","182.52","5400","doencas","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medis.pt","https://www.medis.pt/mais-medis/dieta-e-nutricao/conheca-os-beneficios-dos-figos/","Figos: alimento do mês para disfrutar em várias receitas","1","13","181.5","12100","figos","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"mediconanet.pt","https://www.mediconanet.pt/injecoes-para-emagrecer-como-funcionam/","Injeções para Emagrecer Online em Portugal","3","8","171.15","9060","injeções para emagrecer | injeção para emagrecer | injeção para emagrecer portugal","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/en/peixe-aranha-o-que-fazer-quando-sentir-uma-picada/","Spiderfish: what to do when you feel a sting? - DrOnline.pt","4","1","144.71","1060","spider fish | spider fish | spider fish portugal | spider fish portugal","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"teleconsultaportugal.com","https://teleconsultaportugal.com/consulta/consulta-de-atestados/","Atestado de Carta de Condução","12","5","136.65","12700","atestado medico | atestado para carta de condução | atestado médico carta de condução | atestado medico online | atestado.medico online | atestado médico online para carta de condução | atestado médico para carta de condução sns | atestado médico para carta de condução | sns atestado médico para carta de condução | atestado carta de condução | atestados medicos | atestado medico carta condução","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/produto/baixa-medica-online-certificado-de-incapacidade-temporaria/","Baixa Médica Online (Certificado de Incapacidade ...","10","4","129.77","4160","pedir baixa médica online | baixa médica online | baixa psicológica | como pedir baixa psicologica | auto baixa medica | baixa por burnout | afastamento | autodeclaração de baixa | serviço de verificação de incapacidade temporária | trust baixa","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"mediconanet.pt","https://www.mediconanet.pt/o-que-e-e-como-funciona-o-cit-ou-baixa-medica-em-portugal/","O que é e como funciona o CIT ou Baixa Médica em ...","1","7","112.56","2400","cit","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"medicinaonline.multicare.pt","https://medicinaonline.multicare.pt/","Medicina Online Multicare","4","5","111.97","2070","medico online | medicos online | consulta médico online | consultas online portugal","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/phda-o-que-e-e-quais-os-sintomas/","PHDA: O que é e quais os seus sintomas","6","9","105.26","20570","phda o que é | phda | phda significado | phda o que e | phda o'que e | o que é phda","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"mediconanet.pt","https://www.mediconanet.pt/jet-lag-e-adaptacao-ao-fuso-guia-2026/","Jet Lag e Adaptação ao Fuso: Guia 2026","2","10","99.88","5280","jet lag | jet lag o que é","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/pneumonia/","Pneumonia: Saiba os sintomas e se é contagiosa","7","1","97.94","4000","pneumonia contagiosa | pneumonia contagiosa | a pneumonia e contagiosa | infecção respiratória pega se | pulmão com pneumonia | quais os sintomas de pneumonia | pneumonia pega se","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"mediconanet.pt","https://www.mediconanet.pt/produto/baixa-medica/","Baixa Médica e CIT - Certificado de Incapacidade ...","5","5","84.69","1500","pedir baixa médica online | pedir baixa online | baixa médica online | como pedir baixa médica | como pedir baixa online","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"mediconanet.pt","https://www.mediconanet.pt/regresso-ao-trabalho-apos-baixa-medica/","Regresso ao trabalho após baixa médica: direitos e passos","2","4","73.03","600","regresso ao trabalho após baixa prolongada | regresso antecipado ao trabalho","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"teleconsultaportugal.com","https://teleconsultaportugal.com/saude-mental/auto-teste-avaliacao-do-risco-de-phda/","Auto-teste: Avaliação do Risco de PHDA","2","1","65.94","1210","phda teste | phda adulto","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"mediconanet.pt","https://www.mediconanet.pt/certificado-de-incapacidade-temporaria-o-que-e/","O que é certificado de incapacidade temporária","4","5","64.32","1470","certificado de incapacidade temporária para o trabalho | certificado de incapacidade temporária | modelo de certificado de incapacidade temporária para o trabalho | certificado incapacidade temporária","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
"dronline.pt","https://dronline.pt/en/baixa-medica-como-pedir-quais-os-meus-direitos-e-valores-de-pagamento/","Sick leave: how to apply, what are my rights and payment ...","3","1","63.24","480","sick leave | sick leave | baixa médica em inglês","OpenSEO/DataForSEO ranked keywords; bounded portfolio sample","2026-08-31"
