raw_url,source_file,kind
"/product-page/psa-test-prostatic-specific-antigen,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/heart-health-home-test,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/amh-test-anti-m%C3%BCllerian-hormone,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/vitamin-b12-blood-test,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/male-hormone-test,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/vitamin-d-blood-test,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/nutrition-and-lifestyle-home-dna-test,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/coeliac-disease-test,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/product-page/gut-microbiome-test,,dofollow,live,2026-05-15,,DataForSEO",seo/tracking/data/backlinks.csv,wix_alias_or_placeholder
"/ireland-doctors/dr-grainne-ahern,irl,39,203,0.1921182266009852,3.6305418719211824,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/pt/portugal-doctors/dr-telmo-coelho,lux,25,387,0.06459948320413436,6.038759689922481,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/pt/portugal-doctors/dr-telmo-coelho,prt,22,167,0.1317365269461078,3.3353293413173652,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-fatima-ali,irl,6,16,0.375,3.6875,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-mohammed-omar,irl,5,76,0.06578947368421052,5.894736842105263,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-tiago-miguel-figueira,irl,3,106,0.02830188679245283,4.2924528301886795,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/cs/czechia-doctors/mudr-ahmed-maklad,cze,2,8,0.25,3.625,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/es/czechia-doctors/mudr-jana-cyplinska,esp,2,5,0.4,2,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-ahmed-maklad,irl,2,5,0.4,13,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
