dropped_url_id,merged_into,raw_url_before
U001341,U001340,"/es/post/5-tipos-de-medicamentos-para-la-hipertensi%C3%B3n-lo-que-necesitas-saber,0,2,0,64.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001342,U001340,"/es/post/5-tipos-de-medicamentos-para-la-hipertensi%C3%B3n-lo-que-necesitas-saber,bol,0,1,0,82,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001343,U001340,"/es/post/5-tipos-de-medicamentos-para-la-hipertensi%C3%B3n-lo-que-necesitas-saber,chn,0,1,0,81,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001344,U001340,"/es/post/5-tipos-de-medicamentos-para-la-hipertensi%C3%B3n-lo-que-necesitas-saber,esp,0,4,0,88.75,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001345,U001340,"/es/post/5-tipos-de-medicamentos-para-la-hipertensi%C3%B3n-lo-que-necesitas-saber,ind,0,1,0,94,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001346,U001340,"/es/post/5-tipos-de-medicamentos-para-la-hipertensi%C3%B3n-lo-que-necesitas-saber,mex,0,4,0,86.5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001347,U001340,"/es/post/5-tipos-de-medicamentos-para-la-hipertensi%C3%B3n-lo-que-necesitas-saber,slv,0,1,0,86,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001349,U001348,"/es/post/c%C3%B3mo-leer-un-electrocardiograma-ecg-una-gu%C3%ADa-pr%C3%A1ctica-para-pacientes-de-global-health,0,3,0,11,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_consol"
U001351,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,0,1,0,22,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001352,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,0,10,0,82.2,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performanc"
U001353,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,0,11,0,65.0909090909091,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_consol"
U001354,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,0,16,0,84.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performanc"
U001355,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,bra,0,2,0,81.5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001356,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,col,0,1,0,77,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001357,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,esp,0,13,0,82.23076923076923,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_per"
U001358,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,ind,0,1,0,99,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001359,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,mex,0,10,0,92.1,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001360,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,rou,0,1,0,80,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001361,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,rus,0,1,0,85,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001362,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,sau,0,1,0,79,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001363,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,usa,0,2,0,41,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001364,U001350,"/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,zzz,0,1,0,83,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001367,U001366,"/es/spain-doctors/irene-galve-moros,0,3,0,5.333333333333333,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001368,U001366,"/es/spain-doctors/irene-galve-moros,1,1,1,1,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001369,U001366,"/es/spain-doctors/irene-galve-moros,1,2,0.5,1.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001370,U001366,"/es/spain-doctors/irene-galve-moros,1,2,0.5,4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001372,U001371,"/es/spain-doctors/javier-villarte-betancor,0,5,0,3.8,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001373,U001371,"/es/spain-doctors/javier-villarte-betancor,0,8,0,6.25,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001374,U001371,"/es/spain-doctors/javier-villarte-betancor,1,36,0.027777777777777776,5.388888888888889,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001375,U001371,"/es/spain-doctors/javier-villarte-betancor,2,10,0.2,14.2,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001387,U001386,"/gift-card,0,1,0,21,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001388,U001386,"/gift-card,0,4,0,15,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001389,U001386,"/gift-card,0,7,0,8,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001390,U001386,"/gift-card,0,8,0,15.625,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001391,U001386,"/gift-card,0,9,0,14.222222222222221,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001392,U001386,"/gift-card,0,9,0,8.333333333333332,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001393,U001386,"/gift-card,jpn,0,1,0,9,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001394,U001386,"/gift-card,prt,0,1,0,11,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001431,U001430,"/ireland-doctors/dr-abdelrahman-mustafa,1,20,0.05,3.45,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001432,U001430,"/ireland-doctors/dr-abdelrahman-mustafa,1,7,0.14285714285714285,2,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001433,U001430,"/ireland-doctors/dr-abdelrahman-mustafa,1,8,0.125,2.375,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001434,U001430,"/ireland-doctors/dr-abdelrahman-mustafa,2,12,0.16666666666666666,10.916666666666666,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001436,U001435,"/ireland-doctors/dr-ahmed-maklad,1,10,0.1,14.7,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001437,U001435,"/ireland-doctors/dr-ahmed-maklad,1,25,0.04,5.96,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001438,U001435,"/ireland-doctors/dr-ahmed-maklad,1,31,0.03225806451612903,4.64516129032258,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001439,U001435,"/ireland-doctors/dr-ahmed-maklad,1,98,0.01020408163265306,6.612244897959184,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001440,U001435,"/ireland-doctors/dr-ahmed-maklad,3,38,0.07894736842105263,8.605263157894736,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001441,U001435,"/ireland-doctors/dr-ahmed-maklad,3,75,0.04,5.8133333333333335,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001442,U001435,"/ireland-doctors/dr-ahmed-maklad,6,35,0.17142857142857143,6.257142857142857,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001443,U001435,"/ireland-doctors/dr-ahmed-maklad,aus,1,6,0.16666666666666666,7.833333333333333,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001444,U001435,"/ireland-doctors/dr-ahmed-maklad,cyp,1,1,1,3,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001445,U001435,"/ireland-doctors/dr-ahmed-maklad,irl,2,5,0.4,13,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001447,U001446,"/ireland-doctors/dr-andra-cristea,4,20,0.2,2.9,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001448,U001446,"/ireland-doctors/dr-andra-cristea,4,20,0.2,9.7,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001449,U001446,"/ireland-doctors/dr-andra-cristea,cze,1,1,1,1,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001450,U001446,"/ireland-doctors/dr-andra-cristea,irl,2,6,0.3333333333333333,1.8333333333333335,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001452,U001451,"/ireland-doctors/dr-arooj-iqbal-lodhi,0,2,0,1,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001453,U001451,"/ireland-doctors/dr-arooj-iqbal-lodhi,0,3,0,8.333333333333332,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001454,U001451,"/ireland-doctors/dr-arooj-iqbal-lodhi,0,4,0,5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001455,U001451,"/ireland-doctors/dr-arooj-iqbal-lodhi,0,9,0,16.88888888888889,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001457,U001456,"/ireland-doctors/dr-emmanuel-dabup,0,9,0,6.222222222222222,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001458,U001456,"/ireland-doctors/dr-emmanuel-dabup,1,26,0.038461538461538464,39.30769230769231,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001459,U001456,"/ireland-doctors/dr-emmanuel-dabup,2,12,0.16666666666666666,15.583333333333334,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001461,U001460,"/ireland-doctors/dr-fahad-farooq,0,3,0,4.333333333333334,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001462,U001460,"/ireland-doctors/dr-fahad-farooq,0,9,0,4.111111111111111,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001463,U001460,"/ireland-doctors/dr-fahad-farooq,1,75,0.013333333333333334,7.346666666666667,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001464,U001460,"/ireland-doctors/dr-fahad-farooq,2,25,0.08,9.08,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001465,U001460,"/ireland-doctors/dr-fahad-farooq,2,54,0.037037037037037035,5.537037037037037,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001466,U001460,"/ireland-doctors/dr-fahad-farooq,4,14,0.2857142857142857,4.357142857142858,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001467,U001460,"/ireland-doctors/dr-fahad-farooq,cze,1,1,1,2,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001469,U001468,"/ireland-doctors/dr-fatima-ali,1,22,0.045454545454545456,4.727272727272727,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001470,U001468,"/ireland-doctors/dr-fatima-ali,2,30,0.06666666666666667,8.233333333333334,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001471,U001468,"/ireland-doctors/dr-fatima-ali,4,106,0.03773584905660377,9.471698113207546,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001472,U001468,"/ireland-doctors/dr-fatima-ali,4,37,0.10810810810810811,6.783783783783784,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001473,U001468,"/ireland-doctors/dr-fatima-ali,6,174,0.034482758620689655,7.206896551724138,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001474,U001468,"/ireland-doctors/dr-fatima-ali,7,154,0.045454545454545456,7.162337662337662,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001475,U001468,"/ireland-doctors/dr-fatima-ali,9,137,0.06569343065693431,7.54014598540146,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001476,U001468,"/ireland-doctors/dr-fatima-ali,cze,1,2,0.5,4,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001477,U001468,"/ireland-doctors/dr-fatima-ali,irl,6,16,0.375,3.6875,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001478,U001468,"/ireland-doctors/dr-fatima-ali,pak,1,17,0.058823529411764705,9.235294117647058,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001480,U001479,"/ireland-doctors/dr-grainne-ahern,0,16,0,4.625,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001481,U001479,"/ireland-doctors/dr-grainne-ahern,1,6,0.16666666666666666,4.333333333333334,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001482,U001479,"/ireland-doctors/dr-grainne-ahern,26,188,0.13829787234042554,3.74468085106383,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001483,U001479,"/ireland-doctors/dr-grainne-ahern,43,215,0.2,3.2790697674418605,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001484,U001479,"/ireland-doctors/dr-grainne-ahern,7,115,0.06086956521739131,5.3304347826086955,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001485,U001479,"/ireland-doctors/dr-grainne-ahern,gbr,1,5,0.2,5.6,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001486,U001479,"/ireland-doctors/dr-grainne-ahern,irl,39,203,0.1921182266009852,3.6305418719211824,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001488,U001487,"/ireland-doctors/dr-julieta-janik,2,25,0.08,5.52,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001489,U001487,"/ireland-doctors/dr-julieta-janik,3,9,0.3333333333333333,10.666666666666666,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001491,U001490,"/ireland-doctors/dr-khoiamul-islam,0,10,0,9.9,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001492,U001490,"/ireland-doctors/dr-khoiamul-islam,0,2,0,4.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001493,U001490,"/ireland-doctors/dr-khoiamul-islam,0,4,0,19,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001494,U001490,"/ireland-doctors/dr-khoiamul-islam,1,7,0.14285714285714285,2.428571428571429,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001495,U001490,"/ireland-doctors/dr-khoiamul-islam,4,15,0.26666666666666666,1.8,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001496,U001490,"/ireland-doctors/dr-khoiamul-islam,4,21,0.19047619047619047,5.0476190476190474,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001498,U001497,"/ireland-doctors/dr-mala-vili-rajan,0,18,0,4.833333333333334,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001499,U001497,"/ireland-doctors/dr-mala-vili-rajan,0,21,0,6.857142857142857,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001500,U001497,"/ireland-doctors/dr-mala-vili-rajan,0,3,0,87.33333333333333,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001501,U001497,"/ireland-doctors/dr-mala-vili-rajan,0,37,0,11.162162162162161,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001502,U001497,"/ireland-doctors/dr-mala-vili-rajan,0,38,0,6.157894736842105,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001503,U001497,"/ireland-doctors/dr-mala-vili-rajan,0,8,0,6.125,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001505,U001504,"/ireland-doctors/dr-maristela-ferro-nepomuceno,0,3,0,3,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001506,U001504,"/ireland-doctors/dr-maristela-ferro-nepomuceno,1,12,0.08333333333333333,4.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001507,U001504,"/ireland-doctors/dr-maristela-ferro-nepomuceno,1,5,0.2,3.2,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001508,U001504,"/ireland-doctors/dr-maristela-ferro-nepomuceno,1,5,0.2,4,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001509,U001504,"/ireland-doctors/dr-maristela-ferro-nepomuceno,2,5,0.4,6.2,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001510,U001504,"/ireland-doctors/dr-maristela-ferro-nepomuceno,4,17,0.23529411764705882,8.647058823529413,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001511,U001504,"/ireland-doctors/dr-maristela-ferro-nepomuceno,5,20,0.25,11.75,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001513,U001512,"/ireland-doctors/dr-miraim-faiz,0,2,0,4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001514,U001512,"/ireland-doctors/dr-miraim-faiz,0,65,0,7.2615384615384615,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001515,U001512,"/ireland-doctors/dr-miraim-faiz,1,12,0.08333333333333333,12.666666666666666,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001516,U001512,"/ireland-doctors/dr-miraim-faiz,1,20,0.05,5.25,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001517,U001512,"/ireland-doctors/dr-miraim-faiz,3,111,0.02702702702702703,7.306306306306307,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001518,U001512,"/ireland-doctors/dr-miraim-faiz,3,14,0.21428571428571427,5.928571428571429,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001519,U001512,"/ireland-doctors/dr-miraim-faiz,3,17,0.17647058823529413,4.705882352941177,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001521,U001520,"/ireland-doctors/dr-mirza-aun-mohammad,0,26,0,12.076923076923077,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001522,U001520,"/ireland-doctors/dr-mirza-aun-mohammad,1,52,0.019230769230769232,5.6923076923076925,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001523,U001520,"/ireland-doctors/dr-mirza-aun-mohammad,2,17,0.11764705882352941,4.647058823529411,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001524,U001520,"/ireland-doctors/dr-mirza-aun-mohammad,2,33,0.06060606060606061,6.212121212121212,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001525,U001520,"/ireland-doctors/dr-mirza-aun-mohammad,3,37,0.08108108108108109,6.351351351351352,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001526,U001520,"/ireland-doctors/dr-mirza-aun-mohammad,3,47,0.06382978723404255,5.787234042553192,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001527,U001520,"/ireland-doctors/dr-mirza-aun-mohammad,4,16,0.25,4.75,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001528,U001520,"/ireland-doctors/dr-mirza-aun-mohammad,irl,1,12,0.08333333333333333,4.583333333333334,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001530,U001529,"/ireland-doctors/dr-mohammed-omar,0,28,0,4.142857142857142,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001531,U001529,"/ireland-doctors/dr-mohammed-omar,1,45,0.022222222222222223,5.666666666666667,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001532,U001529,"/ireland-doctors/dr-mohammed-omar,15,124,0.12096774193548387,6.096774193548387,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001533,U001529,"/ireland-doctors/dr-mohammed-omar,3,66,0.045454545454545456,5.818181818181818,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001534,U001529,"/ireland-doctors/dr-mohammed-omar,5,132,0.03787878787878788,4.295454545454545,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001535,U001529,"/ireland-doctors/dr-mohammed-omar,5,167,0.029940119760479042,5.7844311377245505,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001536,U001529,"/ireland-doctors/dr-mohammed-omar,6,169,0.03550295857988166,6.964497041420119,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001537,U001529,"/ireland-doctors/dr-mohammed-omar,irl,5,76,0.06578947368421052,5.894736842105263,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001539,U001538,"/ireland-doctors/dr-muhammad-mataro,0,1,0,24,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001540,U001538,"/ireland-doctors/dr-muhammad-mataro,0,1,0,5,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001541,U001538,"/ireland-doctors/dr-muhammad-mataro,0,1,0,9,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001542,U001538,"/ireland-doctors/dr-muhammad-mataro,0,11,0,8.727272727272727,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001543,U001538,"/ireland-doctors/dr-muhammad-mataro,1,5,0.2,7.4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001544,U001538,"/ireland-doctors/dr-muhammad-mataro,1,8,0.125,13.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001545,U001538,"/ireland-doctors/dr-muhammad-mataro,1,8,0.125,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
U001547,U001546,"/ireland-doctors/dr-muhammad-tahir-arain,1,18,0.05555555555555555,5.777777777777778,post_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance"
