"source_domain","source_batch","keyword","detected_language","search_volume","keyword_difficulty","cpc_eur","competition","intent","trend","serp_features","position","ranking_url","estimated_traffic","collected_at"
"cuf.pt","pt_ranked_cuf.pt_0","linfoma","it","12100","0","0.4300000071525574","0.05999999865889549","informational","[{""year"":2026,""month"":7,""search_volume"":8100},{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":8100},{""year"":2026,""month"":4,""search_volume"":8100},{""year"":2026,""month"":3,""search_volume"":8100},{""year"":2026,""month"":2,""search_volume"":6600},{""year"":2026,""month"":1,""search_volume"":8100},{""year"":2025,""month"":12,""search_volume"":8100},{""year"":2025,""month"":11,""search_volume"":18100},{""year"":2025,""month"":10,""search_volume"":12100},{""year"":2025,""month"":9,""search_volume"":40500},{""year"":2025,""month"":8,""search_volume"":6600}]","ai_overview|organic|people_also_ask|images|related_searches","2","https://www.cuf.pt/mais-saude/linfoma-e-agora","3678.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","quinoa quinoa","en","12100","0","0.10999999940395355","0.47999998927116394","informational","[{""year"":2026,""month"":7,""search_volume"":9900},{""year"":2026,""month"":6,""search_volume"":9900},{""year"":2026,""month"":5,""search_volume"":12100},{""year"":2026,""month"":4,""search_volume"":12100},{""year"":2026,""month"":3,""search_volume"":12100},{""year"":2026,""month"":2,""search_volume"":9900},{""year"":2026,""month"":1,""search_volume"":12100},{""year"":2025,""month"":12,""search_volume"":8100},{""year"":2025,""month"":11,""search_volume"":9900},{""year"":2025,""month"":10,""search_volume"":12100},{""year"":2025,""month"":9,""search_volume"":12100},{""year"":2025,""month"":8,""search_volume"":12100}]","knowledge_graph|video|people_also_ask|organic|related_searches|images","4","https://www.cuf.pt/mais-saude/conhece-os-beneficios-da-quinoa","3678.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","terçolho","pt","12100","0","0.09000000357627869","0.019999999552965164","informational","[{""year"":2026,""month"":7,""search_volume"":9900},{""year"":2026,""month"":6,""search_volume"":9900},{""year"":2026,""month"":5,""search_volume"":12100},{""year"":2026,""month"":4,""search_volume"":12100},{""year"":2026,""month"":3,""search_volume"":12100},{""year"":2026,""month"":2,""search_volume"":9900},{""year"":2026,""month"":1,""search_volume"":12100},{""year"":2025,""month"":12,""search_volume"":9900},{""year"":2025,""month"":11,""search_volume"":12100},{""year"":2025,""month"":10,""search_volume"":12100},{""year"":2025,""month"":9,""search_volume"":12100},{""year"":2025,""month"":8,""search_volume"":12100}]","ai_overview|organic|people_also_ask|images|related_searches","2","https://www.cuf.pt/saude-a-z/tercolho","3678.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","magnesio","es","22200","0","0.6499999761581421","1","transactional","[{""year"":2026,""month"":7,""search_volume"":18100},{""year"":2026,""month"":6,""search_volume"":22200},{""year"":2026,""month"":5,""search_volume"":27100},{""year"":2026,""month"":4,""search_volume"":33100},{""year"":2026,""month"":3,""search_volume"":27100},{""year"":2026,""month"":2,""search_volume"":18100},{""year"":2026,""month"":1,""search_volume"":22200},{""year"":2025,""month"":12,""search_volume"":18100},{""year"":2025,""month"":11,""search_volume"":22200},{""year"":2025,""month"":10,""search_volume"":27100},{""year"":2025,""month"":9,""search_volume"":33100},{""year"":2025,""month"":8,""search_volume"":22200}]","ai_overview|organic|people_also_ask|images|related_searches","4","https://www.cuf.pt/mais-saude/em-que-casos-pode-ser-necessario-tomar-magnesio","3596.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","vitamina d","es","22200","0","0.550000011920929","1","informational","[{""year"":2026,""month"":7,""search_volume"":14800},{""year"":2026,""month"":6,""search_volume"":14800},{""year"":2026,""month"":5,""search_volume"":18100},{""year"":2026,""month"":4,""search_volume"":27100},{""year"":2026,""month"":3,""search_volume"":40500},{""year"":2026,""month"":2,""search_volume"":27100},{""year"":2026,""month"":1,""search_volume"":22200},{""year"":2025,""month"":12,""search_volume"":18100},{""year"":2025,""month"":11,""search_volume"":22200},{""year"":2025,""month"":10,""search_volume"":18100},{""year"":2025,""month"":9,""search_volume"":14800},{""year"":2025,""month"":8,""search_volume"":27100}]","ai_overview|organic|people_also_ask|video|images|related_searches","4","https://www.cuf.pt/mais-saude/como-manter-niveis-adequados-de-vitamina-d","3596.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","alzheimer","en","9900","14","0.6800000071525574","0.10999999940395355","informational","[{""year"":2026,""month"":7,""search_volume"":9900},{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":9900},{""year"":2026,""month"":4,""search_volume"":9900},{""year"":2026,""month"":3,""search_volume"":9900},{""year"":2026,""month"":2,""search_volume"":9900},{""year"":2026,""month"":1,""search_volume"":9900},{""year"":2025,""month"":12,""search_volume"":9900},{""year"":2025,""month"":11,""search_volume"":9900},{""year"":2025,""month"":10,""search_volume"":9900},{""year"":2025,""month"":9,""search_volume"":9900},{""year"":2025,""month"":8,""search_volume"":9900}]","ai_overview|organic|people_also_ask|related_searches|images","2","https://www.cuf.pt/saude-a-z/alzheimer","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","amigdalite","it","9900","0","0.20000000298023224","0.05000000074505806","informational","[{""year"":2026,""month"":6,""search_volume"":9900},{""year"":2026,""month"":5,""search_volume"":9900},{""year"":2026,""month"":4,""search_volume"":8100},{""year"":2026,""month"":3,""search_volume"":8100},{""year"":2026,""month"":2,""search_volume"":6600},{""year"":2026,""month"":1,""search_volume"":8100},{""year"":2025,""month"":12,""search_volume"":12100},{""year"":2025,""month"":11,""search_volume"":12100},{""year"":2025,""month"":10,""search_volume"":9900},{""year"":2025,""month"":9,""search_volume"":6600},{""year"":2025,""month"":8,""search_volume"":6600},{""year"":2025,""month"":7,""search_volume"":9900}]","ai_overview|organic|people_also_ask|video|images|related_searches","2","https://www.cuf.pt/saude-a-z/amigdalite","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","burnout","en","9900","13","0.1899999976158142","0.20000000298023224","informational","[{""year"":2026,""month"":7,""search_volume"":9900},{""year"":2026,""month"":6,""search_volume"":9900},{""year"":2026,""month"":5,""search_volume"":12100},{""year"":2026,""month"":4,""search_volume"":9900},{""year"":2026,""month"":3,""search_volume"":12100},{""year"":2026,""month"":2,""search_volume"":8100},{""year"":2026,""month"":1,""search_volume"":12100},{""year"":2025,""month"":12,""search_volume"":8100},{""year"":2025,""month"":11,""search_volume"":12100},{""year"":2025,""month"":10,""search_volume"":14800},{""year"":2025,""month"":9,""search_volume"":9900},{""year"":2025,""month"":8,""search_volume"":9900}]","ai_overview|organic|people_also_ask|images|video|related_searches","2","https://www.cuf.pt/mais-saude/stress-cronico-sindrome-de-burnout","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","conjuntivite","pt","9900","0","0.07999999821186066","0.019999999552965164","informational","[{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":9900},{""year"":2026,""month"":4,""search_volume"":9900},{""year"":2026,""month"":3,""search_volume"":12100},{""year"":2026,""month"":2,""search_volume"":12100},{""year"":2026,""month"":1,""search_volume"":14800},{""year"":2025,""month"":12,""search_volume"":12100},{""year"":2025,""month"":11,""search_volume"":12100},{""year"":2025,""month"":10,""search_volume"":9900},{""year"":2025,""month"":9,""search_volume"":6600},{""year"":2025,""month"":8,""search_volume"":6600},{""year"":2025,""month"":7,""search_volume"":8100}]","ai_overview|organic|people_also_ask|images|related_searches","2","https://www.cuf.pt/saude-a-z/conjuntivite","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","cuf leiria","fi","9900","5","0.699999988079071","0.05999999865889549","navigational","[{""year"":2026,""month"":7,""search_volume"":12100},{""year"":2026,""month"":6,""search_volume"":12100},{""year"":2026,""month"":5,""search_volume"":14800},{""year"":2026,""month"":4,""search_volume"":12100},{""year"":2026,""month"":3,""search_volume"":12100},{""year"":2026,""month"":2,""search_volume"":8100},{""year"":2026,""month"":1,""search_volume"":9900},{""year"":2025,""month"":12,""search_volume"":9900},{""year"":2025,""month"":11,""search_volume"":9900},{""year"":2025,""month"":10,""search_volume"":12100},{""year"":2025,""month"":9,""search_volume"":9900},{""year"":2025,""month"":8,""search_volume"":9900}]","organic|people_also_ask|video|related_searches|knowledge_graph|google_reviews|images","1","https://www.cuf.pt/hospitais-e-clinicas/hospital-cuf-leiria","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","cuf santarem","it","9900","8","0.20000000298023224","0.10999999940395355","navigational","[{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":8100},{""year"":2026,""month"":4,""search_volume"":9900},{""year"":2026,""month"":3,""search_volume"":9900},{""year"":2026,""month"":2,""search_volume"":8100},{""year"":2026,""month"":1,""search_volume"":9900},{""year"":2025,""month"":12,""search_volume"":8100},{""year"":2025,""month"":11,""search_volume"":8100},{""year"":2025,""month"":10,""search_volume"":9900},{""year"":2025,""month"":9,""search_volume"":9900},{""year"":2025,""month"":8,""search_volume"":8100},{""year"":2025,""month"":7,""search_volume"":9900}]","organic|related_searches|knowledge_graph|google_reviews|third_party_reviews|images","1","https://www.cuf.pt/hospitais-e-clinicas/hospital-cuf-santarem","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","ebola","it","9900","7","0.05000000074505806","0.05999999865889549","informational","[{""year"":2026,""month"":6,""search_volume"":22200},{""year"":2026,""month"":5,""search_volume"":74000},{""year"":2026,""month"":4,""search_volume"":1000},{""year"":2026,""month"":3,""search_volume"":1000},{""year"":2026,""month"":2,""search_volume"":1300},{""year"":2026,""month"":1,""search_volume"":1300},{""year"":2025,""month"":12,""search_volume"":1300},{""year"":2025,""month"":11,""search_volume"":1300},{""year"":2025,""month"":10,""search_volume"":1600},{""year"":2025,""month"":9,""search_volume"":1900},{""year"":2025,""month"":8,""search_volume"":1000},{""year"":2025,""month"":7,""search_volume"":1300}]","top_stories|organic|people_also_ask|video|related_searches|images","2","https://www.cuf.pt/mais-saude/ebola-tudo-o-que-deve-saber","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","meningite","it","9900","8","0.10000000149011612","0.03999999910593033","informational","[{""year"":2026,""month"":7,""search_volume"":4400},{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":8100},{""year"":2026,""month"":4,""search_volume"":8100},{""year"":2026,""month"":3,""search_volume"":40500},{""year"":2026,""month"":2,""search_volume"":5400},{""year"":2026,""month"":1,""search_volume"":6600},{""year"":2025,""month"":12,""search_volume"":6600},{""year"":2025,""month"":11,""search_volume"":9900},{""year"":2025,""month"":10,""search_volume"":8100},{""year"":2025,""month"":9,""search_volume"":5400},{""year"":2025,""month"":8,""search_volume"":4400}]","ai_overview|organic|people_also_ask|video|related_searches|images","2","https://www.cuf.pt/saude-a-z/meningite","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","mononucleose","en","9900","0","0.029999999329447746","0.10000000149011612","informational","[{""year"":2026,""month"":7,""search_volume"":8100},{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":12100},{""year"":2026,""month"":4,""search_volume"":14800},{""year"":2026,""month"":3,""search_volume"":14800},{""year"":2026,""month"":2,""search_volume"":9900},{""year"":2026,""month"":1,""search_volume"":9900},{""year"":2025,""month"":12,""search_volume"":8100},{""year"":2025,""month"":11,""search_volume"":8100},{""year"":2025,""month"":10,""search_volume"":12100},{""year"":2025,""month"":9,""search_volume"":8100},{""year"":2025,""month"":8,""search_volume"":8100}]","ai_overview|organic|people_also_ask|images|related_searches","2","https://www.cuf.pt/mais-saude/mononucleose-causas-tratamento-e-cuidados","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","pe de atleta","ro","9900","0","0.09000000357627869","0.3199999928474426","informational","[{""year"":2026,""month"":7,""search_volume"":9900},{""year"":2026,""month"":6,""search_volume"":9900},{""year"":2026,""month"":5,""search_volume"":9900},{""year"":2026,""month"":4,""search_volume"":9900},{""year"":2026,""month"":3,""search_volume"":9900},{""year"":2026,""month"":2,""search_volume"":6600},{""year"":2026,""month"":1,""search_volume"":6600},{""year"":2025,""month"":12,""search_volume"":5400},{""year"":2025,""month"":11,""search_volume"":6600},{""year"":2025,""month"":10,""search_volume"":9900},{""year"":2025,""month"":9,""search_volume"":9900},{""year"":2025,""month"":8,""search_volume"":12100}]","ai_overview|organic|people_also_ask|images|video|related_searches","2","https://www.cuf.pt/mais-saude/como-se-trata-e-previne-o-pe-de-atleta","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","sintomas gripe a","es","9900","0","0.05000000074505806","0.25999999046325684","informational","[{""year"":2026,""month"":7,""search_volume"":390},{""year"":2026,""month"":6,""search_volume"":480},{""year"":2026,""month"":5,""search_volume"":590},{""year"":2026,""month"":4,""search_volume"":1300},{""year"":2026,""month"":3,""search_volume"":2400},{""year"":2026,""month"":2,""search_volume"":5400},{""year"":2026,""month"":1,""search_volume"":33100},{""year"":2025,""month"":12,""search_volume"":74000},{""year"":2025,""month"":11,""search_volume"":9900},{""year"":2025,""month"":10,""search_volume"":1300},{""year"":2025,""month"":9,""search_volume"":1000},{""year"":2025,""month"":8,""search_volume"":720}]","ai_overview|people_also_ask|organic|related_searches","3","https://www.cuf.pt/mais-saude/gripeA-sintomas-e-cuidados-ter","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","zona","es","9900","0","0.3499999940395355","0.10999999940395355","informational","[{""year"":2026,""month"":7,""search_volume"":8100},{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":8100},{""year"":2026,""month"":4,""search_volume"":8100},{""year"":2026,""month"":3,""search_volume"":8100},{""year"":2026,""month"":2,""search_volume"":8100},{""year"":2026,""month"":1,""search_volume"":8100},{""year"":2025,""month"":12,""search_volume"":8100},{""year"":2025,""month"":11,""search_volume"":9900},{""year"":2025,""month"":10,""search_volume"":9900},{""year"":2025,""month"":9,""search_volume"":9900},{""year"":2025,""month"":8,""search_volume"":12100}]","ai_overview|organic|people_also_ask|video|images|related_searches","2","https://www.cuf.pt/mais-saude/o-que-e-zona-e-quais-os-sintomas","3009.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","escarlatina","es","18100","0","0.05000000074505806","0.009999999776482582","informational","[{""year"":2026,""month"":6,""search_volume"":18100},{""year"":2026,""month"":5,""search_volume"":22200},{""year"":2026,""month"":4,""search_volume"":18100},{""year"":2026,""month"":3,""search_volume"":22200},{""year"":2026,""month"":2,""search_volume"":18100},{""year"":2026,""month"":1,""search_volume"":18100},{""year"":2025,""month"":12,""search_volume"":22200},{""year"":2025,""month"":11,""search_volume"":27100},{""year"":2025,""month"":10,""search_volume"":22200},{""year"":2025,""month"":9,""search_volume"":9900},{""year"":2025,""month"":8,""search_volume"":6600},{""year"":2025,""month"":7,""search_volume"":12100}]","ai_overview|organic|people_also_ask|images|video|related_searches","4","https://www.cuf.pt/mais-saude/escarlatina-conheca-os-sintomas-e-saiba-como-se-transmite","2932.199951171875","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","clamídia","pt","8100","2","0.03999999910593033","0.019999999552965164","informational","[{""year"":2026,""month"":7,""search_volume"":5400},{""year"":2026,""month"":6,""search_volume"":22200},{""year"":2026,""month"":5,""search_volume"":8100},{""year"":2026,""month"":4,""search_volume"":6600},{""year"":2026,""month"":3,""search_volume"":8100},{""year"":2026,""month"":2,""search_volume"":5400},{""year"":2026,""month"":1,""search_volume"":6600},{""year"":2025,""month"":12,""search_volume"":4400},{""year"":2025,""month"":11,""search_volume"":5400},{""year"":2025,""month"":10,""search_volume"":5400},{""year"":2025,""month"":9,""search_volume"":5400},{""year"":2025,""month"":8,""search_volume"":5400}]","ai_overview|organic|people_also_ask|video|related_searches|images","2","https://www.cuf.pt/saude-a-z/clamidia-genital","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","cuf coimbra","en","8100","15","0.05000000074505806","0.05999999865889549","navigational","[{""year"":2026,""month"":7,""search_volume"":8100},{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":8100},{""year"":2026,""month"":4,""search_volume"":8100},{""year"":2026,""month"":3,""search_volume"":8100},{""year"":2026,""month"":2,""search_volume"":8100},{""year"":2026,""month"":1,""search_volume"":9900},{""year"":2025,""month"":12,""search_volume"":8100},{""year"":2025,""month"":11,""search_volume"":8100},{""year"":2025,""month"":10,""search_volume"":9900},{""year"":2025,""month"":9,""search_volume"":9900},{""year"":2025,""month"":8,""search_volume"":8100}]","organic|related_searches|knowledge_graph|google_reviews|images","1","https://www.cuf.pt/hospitais-e-clinicas/hospital-cuf-coimbra","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","depilação a laser","pt","8100","0","1.2200000286102295","0.9399999976158142","transactional","[{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":8100},{""year"":2026,""month"":4,""search_volume"":9900},{""year"":2026,""month"":3,""search_volume"":9900},{""year"":2026,""month"":2,""search_volume"":8100},{""year"":2026,""month"":1,""search_volume"":8100},{""year"":2025,""month"":12,""search_volume"":5400},{""year"":2025,""month"":11,""search_volume"":6600},{""year"":2025,""month"":10,""search_volume"":8100},{""year"":2025,""month"":9,""search_volume"":8100},{""year"":2025,""month"":8,""search_volume"":8100},{""year"":2025,""month"":7,""search_volume"":9900}]","compare_sites|local_pack|organic|people_also_ask|popular_products|related_searches|images","5","https://www.cuf.pt/mais-saude/depilacao-laser-e-segura","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","doenças","pt","8100","15","2.299999952316284","0.019999999552965164","informational","[{""year"":2026,""month"":7,""search_volume"":33100},{""year"":2026,""month"":6,""search_volume"":1900},{""year"":2026,""month"":5,""search_volume"":2900},{""year"":2026,""month"":4,""search_volume"":2900},{""year"":2026,""month"":3,""search_volume"":6600},{""year"":2026,""month"":2,""search_volume"":3600},{""year"":2026,""month"":1,""search_volume"":5400},{""year"":2025,""month"":12,""search_volume"":14800},{""year"":2025,""month"":11,""search_volume"":3600},{""year"":2025,""month"":10,""search_volume"":14800},{""year"":2025,""month"":9,""search_volume"":2900},{""year"":2025,""month"":8,""search_volume"":2400}]","ai_overview|organic|people_also_ask|video|related_searches|images","2","https://www.cuf.pt/saude-a-z","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","foliculite","en","8100","2","0.6000000238418579","0.10999999940395355","informational","[{""year"":2026,""month"":7,""search_volume"":9900},{""year"":2026,""month"":6,""search_volume"":9900},{""year"":2026,""month"":5,""search_volume"":8100},{""year"":2026,""month"":4,""search_volume"":8100},{""year"":2026,""month"":3,""search_volume"":8100},{""year"":2026,""month"":2,""search_volume"":6600},{""year"":2026,""month"":1,""search_volume"":6600},{""year"":2025,""month"":12,""search_volume"":6600},{""year"":2025,""month"":11,""search_volume"":6600},{""year"":2025,""month"":10,""search_volume"":8100},{""year"":2025,""month"":9,""search_volume"":8100},{""year"":2025,""month"":8,""search_volume"":8100}]","ai_overview|organic|people_also_ask|video|related_searches|images","2","https://www.cuf.pt/saude-a-z/foliculite","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","furunculo","ceb","8100","0","0.3100000023841858","0.009999999776482582","informational","[{""year"":2026,""month"":7,""search_volume"":8100},{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":8100},{""year"":2026,""month"":4,""search_volume"":8100},{""year"":2026,""month"":3,""search_volume"":8100},{""year"":2026,""month"":2,""search_volume"":6600},{""year"":2026,""month"":1,""search_volume"":8100},{""year"":2025,""month"":12,""search_volume"":6600},{""year"":2025,""month"":11,""search_volume"":8100},{""year"":2025,""month"":10,""search_volume"":9900},{""year"":2025,""month"":9,""search_volume"":8100},{""year"":2025,""month"":8,""search_volume"":9900}]","ai_overview|organic|people_also_ask|video|images|related_searches","2","https://www.cuf.pt/saude-a-z/furunculo","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","furúnculos","is","8100","0","0.3100000023841858","0.009999999776482582","informational","[{""year"":2026,""month"":7,""search_volume"":8100},{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":8100},{""year"":2026,""month"":4,""search_volume"":8100},{""year"":2026,""month"":3,""search_volume"":8100},{""year"":2026,""month"":2,""search_volume"":6600},{""year"":2026,""month"":1,""search_volume"":8100},{""year"":2025,""month"":12,""search_volume"":6600},{""year"":2025,""month"":11,""search_volume"":8100},{""year"":2025,""month"":10,""search_volume"":9900},{""year"":2025,""month"":9,""search_volume"":8100},{""year"":2025,""month"":8,""search_volume"":9900}]","ai_overview|organic|people_also_ask|images|related_searches","2","https://www.cuf.pt/saude-a-z/furunculo","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","gripe a sintomas","es","8100","0","0.05000000074505806","0.10000000149011612","informational","[{""year"":2026,""month"":6,""search_volume"":390},{""year"":2026,""month"":5,""search_volume"":480},{""year"":2026,""month"":4,""search_volume"":480},{""year"":2026,""month"":3,""search_volume"":880},{""year"":2026,""month"":2,""search_volume"":2400},{""year"":2026,""month"":1,""search_volume"":22200},{""year"":2025,""month"":12,""search_volume"":49500},{""year"":2025,""month"":11,""search_volume"":8100},{""year"":2025,""month"":10,""search_volume"":1300},{""year"":2025,""month"":9,""search_volume"":880},{""year"":2025,""month"":8,""search_volume"":480},{""year"":2025,""month"":7,""search_volume"":720}]","ai_overview|organic|people_also_ask|related_searches|images","2","https://www.cuf.pt/mais-saude/gripeA-sintomas-e-cuidados-ter","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","gripe a: sintomas","es","8100","0","0.14000000059604645","0.18000000715255737","informational","[{""year"":2026,""month"":7,""search_volume"":320},{""year"":2026,""month"":6,""search_volume"":390},{""year"":2026,""month"":5,""search_volume"":480},{""year"":2026,""month"":4,""search_volume"":480},{""year"":2026,""month"":3,""search_volume"":880},{""year"":2026,""month"":2,""search_volume"":2400},{""year"":2026,""month"":1,""search_volume"":22200},{""year"":2025,""month"":12,""search_volume"":49500},{""year"":2025,""month"":11,""search_volume"":8100},{""year"":2025,""month"":10,""search_volume"":1300},{""year"":2025,""month"":9,""search_volume"":880},{""year"":2025,""month"":8,""search_volume"":480}]","ai_overview|organic|people_also_ask|related_searches","2","https://www.cuf.pt/mais-saude/gripeA-sintomas-e-cuidados-ter","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","sarampo","en","8100","9","","0","informational","[{""year"":2026,""month"":6,""search_volume"":8100},{""year"":2026,""month"":5,""search_volume"":14800},{""year"":2026,""month"":4,""search_volume"":9900},{""year"":2026,""month"":3,""search_volume"":6600},{""year"":2026,""month"":2,""search_volume"":5400},{""year"":2026,""month"":1,""search_volume"":6600},{""year"":2025,""month"":12,""search_volume"":8100},{""year"":2025,""month"":11,""search_volume"":8100},{""year"":2025,""month"":10,""search_volume"":8100},{""year"":2025,""month"":9,""search_volume"":5400},{""year"":2025,""month"":8,""search_volume"":5400},{""year"":2025,""month"":7,""search_volume"":8100}]","ai_overview|organic|people_also_ask|images|related_searches","2","https://www.cuf.pt/saude-a-z/sarampo","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","tac","tr","8100","0","2.299999952316284","0.029999999329447746","informational","[{""year"":2026,""month"":7,""search_volume"":6600},{""year"":2026,""month"":6,""search_volume"":6600},{""year"":2026,""month"":5,""search_volume"":8100},{""year"":2026,""month"":4,""search_volume"":8100},{""year"":2026,""month"":3,""search_volume"":9900},{""year"":2026,""month"":2,""search_volume"":8100},{""year"":2026,""month"":1,""search_volume"":9900},{""year"":2025,""month"":12,""search_volume"":8100},{""year"":2025,""month"":11,""search_volume"":8100},{""year"":2025,""month"":10,""search_volume"":9900},{""year"":2025,""month"":9,""search_volume"":8100},{""year"":2025,""month"":8,""search_volume"":8100}]","ai_overview|organic|people_also_ask|video|related_searches|images","2","https://www.cuf.pt/saude-a-z/tac-tomografia-computorizada","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","tiroide","es","8100","0","0.07000000029802322","0.019999999552965164","informational","[{""year"":2026,""month"":6,""search_volume"":12100},{""year"":2026,""month"":5,""search_volume"":12100},{""year"":2026,""month"":4,""search_volume"":12100},{""year"":2026,""month"":3,""search_volume"":9900},{""year"":2026,""month"":2,""search_volume"":8100},{""year"":2026,""month"":1,""search_volume"":9900},{""year"":2025,""month"":12,""search_volume"":6600},{""year"":2025,""month"":11,""search_volume"":8100},{""year"":2025,""month"":10,""search_volume"":9900},{""year"":2025,""month"":9,""search_volume"":8100},{""year"":2025,""month"":8,""search_volume"":6600},{""year"":2025,""month"":7,""search_volume"":6600}]","ai_overview|organic|people_also_ask|video|images|related_searches","2","https://www.cuf.pt/saude-a-z/doencas-da-tiroide","2462.39990234375","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","norovirus","en","14800","0","0.23000000417232513","0.029999999329447746","informational","[{""year"":2026,""month"":7,""search_volume"":33100},{""year"":2026,""month"":6,""search_volume"":2400},{""year"":2026,""month"":5,""search_volume"":74000},{""year"":2026,""month"":4,""search_volume"":2400},{""year"":2026,""month"":3,""search_volume"":2900},{""year"":2026,""month"":2,""search_volume"":27100},{""year"":2026,""month"":1,""search_volume"":6600},{""year"":2025,""month"":12,""search_volume"":2900},{""year"":2025,""month"":11,""search_volume"":1300},{""year"":2025,""month"":10,""search_volume"":1900},{""year"":2025,""month"":9,""search_volume"":1000},{""year"":2025,""month"":8,""search_volume"":1000}]","ai_overview|organic|people_also_ask|video|related_searches|images","4","https://www.cuf.pt/mais-saude/norovirus-causa-mais-comum-de-gastroenterite","2397.60009765625","2026-08-31"
"cuf.pt","pt_ranked_cuf.pt_0","varicela","fr","14800","0","0.05000000074505806","0.019999999552965164","informational","[{""year"":2026,""month"":7,""search_volume"":14800},{""year"":2026,""month"":6,""search_volume"":18100},{""year"":2026,""month"":5,""search_volume"":18100},{""year"":2026,""month"":4,""search_volume"":18100},{""year"":2026,""month"":3,""search_volume"":14800},{""year"":2026,""month"":2,""search_volume"":12100},{""year"":2026,""month"":1,""search_volume"":12100},{""year"":2025,""month"":12,""search_volume"":14800},{""year"":2025,""month"":11,""search_volume"":18100},{""year"":2025,""month"":10,""search_volume"":14800},{""year"":2025,""month"":9,""search_volume"":8100},{""year"":2025,""month"":8,""search_volume"":12100}]","ai_overview|organic|people_also_ask|images|related_searches","4","https://www.cuf.pt/saude-a-z/varicela","2397.60009765625","2026-08-31"
